District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Arkansas 3rd,AR-03,AR,Property taxes,Health care,Medicare,Immigration,Mental health,Medicaid,Islam,Social security,September 11 attacks,Common core,0.1766,5.4845,1.445,0.3733,0,1.0434,0,1.7666,0,0.1725,0.7296,0.3546,1.1101,4.8953,1.4674,0.185,3.6406,7.2125,3.0821,0.944,1.9734,0.1715,0.1826,0,0,0,0.9387,1.5658,0,0,0,0.1808,0.3745,0.8826,0.3544,2.303,2.5958,0,1.5907,0.184,0.3587,0,0,0.8809,0.3575,1.7674,0.7123,0.7094,19.3646,1.0417,15.3297,0.5266,6.8099,0.5186,1.9583,10.0875,0,0,0,0,2.288,0,0.1717,0.1817,1.2204,0,14.1086,18.3677,14.7321,0.3518,0,0.7033,6.4231,0.5313,1.8579,0.1777,1.2119,0.7012,0.1734,0,0,3.1438,4.4932,0,0,0.5325,0.5177,0.1833,2.9839,2.6227,1.3787,0,0,0,0,47.332,0.527,0,0,0,0,0.5283,0,7.4594,0.1765,0,0.5349,9.0632,0,0.3466,0.3513,0.8841,4.1436,0,0.3524,4.6591,1.0594,0,0,0,3.8052,0.1764,0,0,0.3469,0.1706,0.5318,0,0.7119
Arkansas 4th,AR-04,AR,Property taxes,Medicaid,Medicare,Minimum wage,Health care,Mental health,Immigration,Abortion,Islam,September 11 attacks,3.5721,8.7737,0,1.5121,0,0,0.4523,4.4773,0,0.4265,0,0,0,7.4593,1.3564,0,3.129,3.8582,4.073,0,0,0,0,0,0,0,0,1.1448,0,0,0,0,0,2.1586,0,7.8409,5.9951,0,1.5316,2.1718,1.0993,0.4346,0,4.1809,0,2.4651,0.8824,0.4389,17.2478,0.4282,11.1601,0.712,2.0036,1.3005,1.8122,8.5947,0,0,0,0,2.0287,0.7077,0,0.4495,0,0,19.7989,18.94,15.8618,0,0,1.0772,18.2902,0,0.4686,0,1.1347,2.106,1.1407,0,0,5.6801,4.1871,0,0,6.6283,0,0,5.6115,1.5698,0,0,0,0,0,60.1118,1.0759,0,0,0,0,1.7367,0,8.4405,0.4365,0,1.0907,7.3971,0,0.8575,0.4344,0,4.2279,0,1.3236,1.055,1.2939,0,0,0,3.7302,0,0.7065,0,0.753,0.7027,0,0,0.4401
Arizona 1st,AZ-01,AZ,Health care,Mental health,Medicare,Immigration,Minimum wage,Climate change,Social security,Abortion,United Nations,Terrorism,0.2428,11.1064,1.4763,1.3964,0,1.5661,0.186,1.4022,0.0591,0.6643,0.9118,0.0566,1.5834,5.8591,2.7375,0.4333,12.6697,2.8866,1.7805,0.975,1.8335,0.2837,0.3496,0.498,0,0,0.6589,1.6713,0.4252,0,0.5834,0.2423,0.5409,2.2176,0.2959,4.257,1.5424,0,0.4837,0.1709,0.1824,0.841,0,2.0379,1.4389,4.604,0.8151,2.3517,48.6283,1.0922,16.8592,0.4585,4.4769,0.6728,2.8772,5.0212,0,0,0.1665,0.1766,2.5429,0.0557,0.0571,2.7365,0.9849,0,4.6739,20.757,23.7306,0.0561,0.2252,0.4138,14.2467,1.057,2.1781,0.2267,0.9055,1.0484,1.1514,0,0,3.195,4.4744,0.174,0.1762,1.0824,0.5606,0.4198,2.5605,7.8528,0.0566,0,0.1205,0.1105,0.2916,4.114,2.1779,0.2871,0,0.7307,0.1112,1.332,0.4818,7.5092,2.083,0,0.8354,11.6099,1.0257,0.1108,0.5147,0.2311,3.272,0,0.1812,8.7011,2.5357,0.2395,0,0,9.2359,0.4188,0.6791,0.2601,0.4076,0.3881,0.4005,0.1677,1.3018
Arizona 2nd,AZ-02,AZ,Medicare,Immigration,Health care,Terrorism,Mental health,Minimum wage,Abortion,Social security,Global warming,Climate change,3.6835,10.3256,0.3579,0.9151,0.0404,1.8223,0.0176,0.4,0.0115,0.0725,0.6664,0.0854,0.989,3.2595,1.8659,0.3559,6.2689,1.7865,4.8667,0.3033,0.6531,0.033,0.0983,0.017,0,0.0058,0.8464,2.3346,0.3837,0,0.4473,0.176,0.2508,1.1515,0.2523,2.7829,1.4262,0.0619,0.2618,0.2374,0.1879,0.2033,0,1.8672,0.6924,6.9105,0.6247,1.3592,26.6364,0.9735,27.3778,0.53,3.6209,3.9679,3.4058,4.1295,0.0634,0.0114,0.0111,0,1.1537,0,0.0275,0.8174,2.3097,0,5.8906,27.716,15.3271,0.2972,0.2268,0.4397,10.6937,0.4607,1.063,0.5166,1.9891,1.7519,0.37,0.0113,0,1.9447,3.3393,0.0114,0.1657,0.647,0.2666,0.5914,4.0261,3.0764,0.1288,0.0113,0.0668,0,3.6417,4.468,2.3758,0.2885,0,0,0.1372,4.8204,0.7539,5.0888,1.298,0,0.7342,9.4503,0.0227,0.3734,0.2066,0.1482,2.8444,0,0.0285,19.9998,1.7023,0.0995,0,0.0225,6.1749,0.0223,0.42,0.4191,0.3478,0.1706,0.4183,0.0611,0.985
Arizona 3rd,AZ-03,AZ,Health care,Tariff,Medicare,Immigration,Mental health,Social security,Minimum wage,Abortion,Terrorism,September 11 attacks,0.4269,8.1467,0.2294,1.1196,0,0.6271,0.0586,0.405,0,0.166,1.1441,0,0.1781,2.0423,3.3358,0.1186,3.4566,4.1403,0.8357,0.4993,1.5739,0.2885,0.4245,0,0,0,0.2925,2.5076,0.169,0,0.2396,0.0565,0.315,0.8608,0.1147,1.2117,2.5294,0,0.229,0.0575,0.3019,0.2261,0,1.5694,0.1716,3.7167,0.4581,0.882,22.2232,1.277,15.0785,0.1129,3.4298,0.2244,1.2848,2.9896,0,0,0.0562,0,1.5289,0,0,0.6562,1.8621,0,3.771,15.0888,12.7005,0,0.0568,0.3957,10.2779,0.9934,1.2371,0.2279,0.1671,0.5602,0.403,0,0,2.0793,4.193,0,0,1.0547,0.5744,0.1157,2.505,4.0806,0.4083,0.2932,0.2909,0,0.1133,3.9608,0.8496,0.0556,0,0,0,1.3272,0,4.2462,1.387,0,0.1702,11.0583,0,0.0557,0.0565,0.1137,15.5541,0,0,4.4845,1.8029,0.2762,0,0.0562,4.1537,0.3465,0.8658,0.1119,0.0558,0.0552,0.3352,0,0.918
Arizona 4th,AZ-04,AZ,Medicare,Mental health,Social security,Health care,Minimum wage,Medicaid,Torture,Property taxes,Obamacare,September 11 attacks,1.4598,4.5288,1.4789,0,0,0,0,0,0,0,0,0,0,5.7508,0,0,0,0,4.5109,0,0,0,0,1.4959,0,0,0,0,0,0,0,0,0,0,1.4783,4.3782,1.4309,0,2.9084,0,0,0,0,0,1.4772,4.3559,2.9494,0,25.9987,2.861,7.1115,0,5.744,1.4283,1.4719,0,0,0,0,0,2.866,0,0,0,1.4214,0,14.3738,31.5062,29.0972,0,0,1.453,22.9118,0,0,0,0,0,0,0,0,4.309,8.5576,0,0,0,1.4263,1.5136,1.4599,2.8842,0,1.463,0,0,0,8.7309,1.4514,0,0,0,0,0,0,7.1533,1.4586,0,2.9427,28.8145,0,2.8638,1.4522,0,1.4253,0,0,2.8462,11.5314,1.42,0,0,2.8615,1.458,0,0,0,0,1.5262,0,0
Arizona 5th,AZ-05,AZ,Health care,Medicare,Mental health,Social security,Immigration,Abortion,Minimum wage,September 11 attacks,United Nations,Climate change,0.0583,9.8322,0.6492,0.8738,0.119,1.6181,0,1.0073,0.0611,0.2278,0.5994,0,1.4466,3.8022,4.3598,0.1202,5.4344,1.1668,1.5664,0.4392,1.9092,0.0566,0.2998,0.1145,0,0,0.616,1.6651,0.2927,0,0.1239,0.1177,0.4945,1.5118,0.059,3.3928,1.429,0,0.3503,0.4713,0.2941,0.4059,0,1.2191,0.5296,2.7444,0.1765,0.8742,29.032,0.9726,11.3719,0.3467,4.4868,0.4552,0.6451,4.6366,0,0,0.0573,0,2.7661,0,0,1.7235,2.1771,0,4.0667,24.864,16.784,0,0.1749,0.5206,8.956,0.4067,1.5293,0.2913,0.6269,2.343,0.4579,0.1158,0,2.0043,3.3573,0.1127,0,1.6328,0.2839,0.4195,4.2162,5.1735,0.2321,0,0,0.057,0,4.8175,1.8549,0.2276,0,0,0.1712,1.2726,0.411,6.2176,2.2504,0,0.5846,13.5267,0.0601,0.7413,0.0578,0.0582,3.3032,0,0.1174,5.1679,2.0725,0.0565,0,0,5.5035,0.1161,0.2865,0.0573,0.0571,0.1714,0.4574,0.0577,2.0512
Arizona 6th,AZ-06,AZ,Health care,Mental health,Immigration,Medicare,Climate change,Minimum wage,Abortion,United Nations,Social security,Planned Parenthood,0.0806,10.0952,0.4515,1.2483,0.6174,2.3331,0,0.6657,0.3319,0.7171,0.9126,0.1213,1.0466,4.9122,3.6445,0.1659,13.2509,1.9583,1.3418,0.5683,1.9816,0.0783,0.1637,0.0395,0.0407,0.0412,0.9721,1.7902,0.2444,0,0.5546,0.2023,0.426,1.5674,0.2448,4.4876,1.4623,0.0799,0.4884,2.9811,0.2445,2.9734,0,2.776,0.4906,4.3232,0.5708,1.4178,44.746,0.9153,16.356,0.2399,4.3849,0.5547,2.36,6.3276,0.0414,0.0408,0.0399,0,2.395,0.0399,0.0393,2.1453,1.5533,0,4.1773,15.3219,24.0479,0.2401,0.3635,0.7635,10.8529,0.9684,1.105,0.5277,1.5457,1.3502,0.7943,0.0807,0,3.9112,4.0682,0.0782,0.4897,1.4983,0.4741,0.5811,3.453,8.1836,0.1216,0.0799,0,0.0396,0.3206,6.9664,3.0978,0.3184,0,0,0.1977,1.2868,0.2458,5.1482,2.0938,0,1.217,8.9205,0.1999,1.029,0.4402,0.2041,6.5134,0,0.0804,5.3295,1.6804,0.5912,0,0,8.957,0.2807,1.0772,0.0795,0.0793,0.4353,1.3381,0.0403,1.3439
Arizona 7th,AZ-07,AZ,Health care,Medicare,Mental health,Immigration,Social security,Minimum wage,Abortion,Planned Parenthood,September 11 attacks,Property taxes,0.0844,9.2579,0.4044,0.6975,0.0397,1.2517,0.1007,0.896,0.1007,0.3459,0.8119,0.0065,1.0968,2.9744,4.4286,0.1621,4.3124,1.8844,2.8446,0.6714,3.3415,0.0631,0.3207,0.0957,0,0.0265,0.6475,2.086,0.1632,0,0.2064,0.1946,0.336,1.4523,0.1377,3.3189,1.0996,0.0064,0.9909,0.2716,0.2965,0.2783,0,1.9923,0.6247,2.9592,0.3544,0.8017,32.7741,0.5635,14.2631,0.3489,4.7114,0.4144,1.6967,4.1733,0.0658,0.0197,0.045,0,2.3056,0.0325,0.0126,1.083,1.8247,0,4.8826,19.5432,17.8765,0.1294,0.1563,0.7319,10.0595,0.4695,1.2049,0.2941,0.9758,1.1526,0.6009,0.059,0,2.8274,3.3982,0.0441,0.1207,1.3576,0.1788,0.3748,3.6687,5.6073,0.1555,0.0261,0.0191,0.0255,0.1358,5.1403,2.3466,0.2753,0.0129,0.0322,0.1085,1.0106,0.4945,5.1486,2.2305,0,0.5957,10.73,0.196,0.427,0.2711,0.2108,2.4507,0,0.0523,3.7865,2.1596,0.3041,0,0.0065,4.7813,0.0843,0.2571,0.2545,0.1872,0.4462,0.5295,0.0258,1.567
Arizona 8th,AZ-08,AZ,Health care,Medicare,Mental health,Immigration,Minimum wage,Social security,Abortion,Planned Parenthood,September 11 attacks,Terrorism,0.2383,9.5372,0.4588,0.9575,0,0.6692,0.1173,0.8099,0,0.3319,0.4658,0,0.3561,2.9145,4.8172,0.2372,4.0024,2.6217,1.0525,0.3634,3.1478,0,0.2343,0,0,0,0.585,1.4532,0.338,0,0.4792,0.1131,0,1.1288,0.2294,1.8253,1.5521,0,0.458,0.1149,0,0.4521,0,1.3604,0.3431,3.8651,0.9163,0.5707,29.797,0.2254,13.3035,0.2259,3.9268,0.4488,1.3718,4.8104,0,0,0.1124,0,2.4751,0,0,0.7012,3.1381,0,4.0301,16.1833,15.45,0,0.1136,0.7914,12.3995,0.7976,1.1991,0.4559,0.3342,1.1205,0.223,0,0,4.1586,4.8958,0,0,0.9115,0.5582,0.2315,2.0385,6.4005,0.2203,0,0,0,0.2266,2.6794,1.6992,0.1112,0,0,0,1.4705,0,5.5817,1.5868,0,0.3404,10.9877,0,0.1114,0.113,0.2274,2.0067,0,0,4.9043,1.2398,0.5525,0,0.1124,3.6653,0.1135,0.5594,0.2238,0.1116,0.1105,0.6705,0,1.836
Arizona 9th,AZ-09,AZ,Health care,Medicare,Mental health,Immigration,Social security,Abortion,Minimum wage,Climate change,Planned Parenthood,United Nations,0.0748,10.1335,0.4539,0.8496,0.2745,1.7537,0.0295,0.8285,0.1609,0.4169,0.6799,0.0404,1.2353,3.9752,3.7829,0.1252,7.9051,1.5136,1.6239,0.4682,2.2193,0.0542,0.2817,0.0983,0.0136,0.0234,0.6698,2.082,0.2644,0.0098,0.2662,0.1637,0.3963,1.5472,0.1109,3.5795,1.1774,0.0454,0.6121,1.2383,0.2182,1.2592,0,1.7391,0.571,3.1855,0.3547,1.0681,35.1792,0.7894,13.0343,0.2522,4.1504,0.4397,1.5865,4.7041,0.0138,0.0232,0.0606,0,2.6988,0.0231,0.0226,1.6174,1.5906,0,4.3796,21.7457,18.7611,0.1842,0.208,0.6459,10.0343,0.6773,1.4179,0.3303,0.9203,1.5306,0.614,0.0848,0,2.6582,3.5848,0.0637,0.2018,1.3587,0.318,0.4125,3.7281,6.362,0.2407,0.0743,0,0.0322,0.1258,5.5594,2.2489,0.2755,0,0.0094,0.1696,1.2039,0.373,5.7698,2.1785,0,0.8304,11.7093,0.1625,0.7581,0.2321,0.1641,4.2046,0,0.1138,4.7815,2.1261,0.2715,0,0,6.3464,0.2651,0.5109,0.0831,0.1487,0.3705,0.7677,0.0705,1.5449
California 1st,CA-01,CA,Health care,Medicare,Mental health,Immigration,Minimum wage,Planned Parenthood,Social security,Islam,Abortion,Medicaid,0.7799,11.2547,0.9324,1.303,0.09,3.2238,0.1421,1.2086,0,0.1376,0.4647,0.7454,1.1603,4.1061,4.4241,0.1803,7.0376,4.8993,3.25,0.3667,0.7922,0,0.4271,0.3606,0,0,0.4777,3.1878,0.5968,0,0.0936,0.2219,0.2718,1.001,0.3283,3.5114,2.2718,0.0871,1.2043,0.1757,0.4468,0.186,0,3.0745,1.0839,2.8896,0.3169,1.9663,38.6356,0.7137,15.7298,1.6569,3.1509,0.9901,1.6323,12.5281,0,0.089,0.0455,0,2.218,0.1781,0.0915,2.3631,1.1179,0,9.6654,24.8552,23.9671,0,0.1681,0.8098,15.5313,1.0992,0.8632,0.6043,0.6481,1.1375,0.7582,0,0,3.6056,3.2277,0.2375,0,1.2216,0.1761,0.2388,3.83,14.0401,0.8772,0.1411,0,0.1832,0.2718,4.9576,1.8501,0.087,0,0,0.0865,1.2281,0.2742,7.5459,2.5225,0,2.4855,13.0957,0.1389,0.2595,0.4649,0.1345,2.1402,0,0.0425,4.5042,1.9248,0.2228,0,0,3.8593,0.046,1.1227,0.2904,0.1307,1.7865,0.3959,0.0456,6.3643
California 2nd,CA-02,CA,Health care,Medicare,Immigration,Mental health,Climate change,Property taxes,Social security,Minimum wage,United Nations,Islam,1.0001,5.2784,0.7643,0.5582,0,2.6237,0.0633,0.1835,0,0.1195,3.143,0,3.8601,2.6041,1.4328,0.2561,14.2353,3.4043,1.3526,0.4729,3.7172,0,0.8997,0.06,0,0,0.3161,5.4868,0.5731,0,0,1.0325,0.6142,1.0547,0.3392,5.2525,0.5396,0.0605,0.3075,0,0.0622,0.3649,0,1.9862,0.3716,4.7442,0.7565,0.6733,37.9625,0.4208,21.5187,0.1814,6.8789,0.7581,1.4636,6.9563,0,0,0,0,2.6889,0,0.0595,3.4514,1.5636,0,5.7593,26.4409,21.3612,0.3433,0,1.5546,8.571,0.3072,2.562,0.0615,0.3613,1.9935,0.7369,0,0,1.6185,4.204,0.0593,0.9724,3.6499,0.1809,0.0635,6.3072,6.3856,0.0614,0,0,0,0,14.0361,5.1007,0,0.0609,0,0,2.5653,0.1875,5.754,4.4092,0,0.5325,9.1302,0,0.18,1.1879,0.0643,3.9853,0,0,3.4037,1.1221,0.6105,0,0,8.5181,0,0.5216,0.0702,0.3386,0.1202,0.8582,0,2.5992
California 3rd,CA-03,CA,Health care,Immigration,Mental health,Medicare,Minimum wage,Property taxes,Abortion,Social security,Islam,Climate change,0.307,9.957,0.7613,1.4179,0.0588,2.2156,0.1686,0.7659,0.2074,0.4136,0.5929,0.2272,1.163,3.813,6.0105,0.0619,7.3462,6.2099,2.5464,0.5424,3.2421,0.0204,0.5697,0.0964,0.0213,0.0215,0.4685,1.4571,0.5137,0.0692,0.2349,0.2198,0.409,1.1664,0.2752,3.3416,2.8703,0.1155,0.9618,0.3815,0.5015,0.3664,0,2.7149,1.5268,4.9607,1.153,1.287,32.0105,0.6774,23.0409,1.3077,4.5512,0.7252,1.5723,8.4739,0,0,0.114,0,1.2168,0.0772,0.0204,2.1116,1.5163,0,3.2413,16.2993,19.6369,0.1761,0.215,1.0139,14.0108,0.65,1.0815,0.1978,1.4704,0.9662,0.7752,0.0205,0,3.6092,3.056,0.1022,1.0386,2.1732,0.2711,0.3143,5.2135,7.117,0.3685,0.1156,0.0206,0.021,0.2247,10.9705,2.3519,0.1511,0,0.0372,0.2605,1.5587,0.1422,6.0678,2.6043,0,1.2892,9.5628,0.1388,0.3389,0.116,0.2678,2.747,0,0.1977,5.065,2.3526,0.2293,0,0,6.8859,0.2511,0.8141,0.3176,0.3794,0.5609,0.6002,0,1.9648
California 4th,CA-04,CA,Health care,Medicare,Immigration,Mental health,Property taxes,Islam,United Nations,Social security,Minimum wage,Abortion,1.1447,8.5266,1.1526,0.3444,0,1.7058,0.2464,0.8208,0.0604,0.1422,0.1785,0.0578,1.7584,3.6036,3.9736,0.0302,6.4992,2.9072,5.8732,0.644,1.4213,0,1.6274,0,0,0,0.1791,2.3139,0.0874,0,0.7075,0.115,0.6265,0.4386,0,2.773,1.0522,0.0296,1.8722,0.0584,0.2931,0.2012,0,2.9315,1.2852,5.1366,0.2034,1.6198,26.0889,0.4367,17.0228,0.9722,4.7604,1.8487,2.4165,11.2017,0,0,0.0853,0,1.1275,0,0.2033,0.7474,0.456,0,6.2824,25.3654,14.7021,0.0286,0.2954,0.6105,9.7226,0.7692,0.5484,0.2033,1.0118,1.6279,1.4801,0,0,1.7798,5.3554,0.1401,0,1.8369,0.669,0.5038,5.5747,5.4722,0.0574,0,0,0,0.4456,11.4739,4.8849,0.0849,0.0287,0,0,0.6673,0.0885,6.6637,1.9756,0,1.6437,10.5557,0.0286,0.2901,0.0856,0.325,3.0306,0,0.0292,6.4005,2.9742,0.1413,0,0,10.9466,0.2344,0.1141,0.1508,0.1152,0.2838,0.406,0.0287,1.9775
California 5th,CA-05,CA,Health care,Medicare,Immigration,Mental health,Property taxes,Climate change,United Nations,Social security,Minimum wage,Abortion,0.3148,10.0418,0.6109,0.6399,0,2.1073,0,0.3018,0.3163,0,0.9346,0.3028,3.7225,4.4549,2.5102,0.3159,12.7346,3.8145,5.2628,1.0091,1.8361,0,0.617,0.2962,0,0,0.9621,2.6695,0.3049,0,0.9613,0.9033,0.6396,0.9029,0,6.6354,2.3606,0,1.2037,0.6095,0.9189,0,0,1.2025,0.3052,6.6305,0.6086,1.2109,25.2742,1.1922,23.2238,0.2996,6.5397,0,1.8231,9.7941,0,0,0,0,0.5911,0,0,3.1003,1.4866,0,1.1876,23.3515,20.6033,0.3,0.6022,1.2016,10.6452,1.2049,1.2475,0.3031,0.8902,0.8911,2.0695,0,0,2.6674,4.4149,0,0.314,1.2149,0.2939,0.9141,6.9001,8.0403,0,0,0,0,0.6002,17.2068,3.6059,0,0,0,0.2957,1.1977,0,6.7989,1.1989,0,0.6074,10.9925,0,0,0.2998,0.3016,2.3632,0,0.6087,4.1238,3.5702,0.8796,0,0,11.1856,0,0.595,0.5937,0.3136,0.2962,0.9094,0,0.9108
California 6th,CA-06,CA,Health care,Mental health,Medicare,Immigration,Minimum wage,Social security,Planned Parenthood,Abortion,Property taxes,Islam,0.1484,9.4261,0.2889,1.4893,0.0069,2.0744,0.0418,0.6308,0.0836,0.2189,0.8094,0.0134,1.0333,3.2827,7.4318,0.0492,5.7447,4.8762,1.9639,1.0089,3.1091,0.0261,0.5708,0.2662,0.034,0.0069,0.5436,1.767,0.1149,0.0069,0.1565,0.0537,0.2775,0.8246,0.3881,2.811,1.3046,0.0269,0.9856,0.4167,0.2975,0.221,0,2.2637,0.4289,3.9252,0.4009,0.6272,26.2291,0.9574,14.3931,0.495,4.1688,0.4159,1.3305,7.8432,0.0205,0.02,0.0266,0.0066,1.6611,0.007,0.0199,1.3018,0.8165,0,4.1966,15.2747,19.1302,0.2214,0.3571,0.4154,10.9758,0.276,0.8774,0.1282,1.0298,2.0754,0.9074,0.0204,0,2.0099,3.3664,0.0201,0.3438,2.5455,0.2762,0.1734,5.3853,10.4127,0.0878,0.0067,0.0132,0.0463,0.0469,8.9257,5.8569,0.0595,0,0.0133,0.139,1.1883,0.0955,5.288,2.6983,0,0.7045,10.6795,0.1271,0.2316,0.0736,0.0822,3.0939,0,0.0539,3.1793,1.5785,0.144,0,0,5.0057,0.0664,0.4784,0.1346,0.2648,0.7142,0.5998,0.0266,1.7035
California 7th,CA-07,CA,Health care,Mental health,Medicare,Property taxes,Immigration,Social security,Minimum wage,Abortion,Income tax,Islam,0.4967,9.9413,0.3543,1.0788,0.0252,3.5681,0,0.5196,0.0243,0.1798,0.5681,0,2.0889,4.61,3.8622,0.1602,4.6363,5.3197,1.5574,1.2922,1.4769,0.0373,0.3265,0.0718,0,0,0.3937,2.1059,0.3806,0,0.7057,0.1827,0.2282,0.7601,0.025,4.2774,1.6908,0.1241,0.4521,0.3639,0.3748,0.2594,0,1.0617,0.7498,2.5195,0.4555,0.6111,25.7652,0.4509,13.947,0.3131,9.425,1.1072,1.3811,7.4521,0,0.0249,0.0332,0,1.2995,0,0,0.742,1.9247,0,4.7818,17.3976,20.5247,0.0245,0.1151,0.9207,13.1779,0.5133,1.2225,0.1266,1.2531,1.1694,1.4596,0,0,2.1388,4.2923,0.0373,0.2943,2.3131,0.3242,0.3257,7.2177,5.9969,0.108,0,0.0329,0,0.2768,17.2168,6.6011,0.1082,0,0,0.0242,1.7766,0.0252,6.5765,3.0129,0,0.8909,13.4386,0,0.2267,0.1254,0.244,2.7068,0,0.3214,4.5667,1.8198,0.278,0,0.0244,4.7929,0.1413,0.4448,0.0816,0.3572,0.6752,0.2926,0,1.7237
California 8th,CA-08,CA,Health care,Mental health,Minimum wage,September 11 attacks,Immigration,Medicare,Abortion,Planned Parenthood,Social security,Property taxes,0.5844,10.4068,0.1828,1.1825,0,3.2852,0.5863,2.0412,0,0.749,0.1864,0,0.6365,6.7251,1.359,0.372,4.4769,6.0505,4.6133,0.6936,1.6723,0,0.3616,0,0,0,0.5485,1.6883,0,0,0.2271,0,0.2295,0.5395,0.1769,1.6732,1.9722,0.1783,1.2896,0,0.9415,0.1804,0,2.1539,0.7545,2.4533,1.8239,0.5381,27.8041,0.1713,12.7375,0.5628,4.6374,1.0581,4.4906,7.3541,0,0,0,0,2.5587,0,0,1.0957,1.6205,0,2.0779,12.6478,17.3423,0,0,1.9927,14.73,0.5688,1.2081,0.5802,0.5602,2.1974,0.177,0,0,3.7125,0.7396,0,0.435,1.6473,0.3487,0,2.7059,9.8755,0,0,0,0,0.2158,8.1295,8.1266,0.2118,0,0,0,1.2231,0.3994,13.8495,1.695,0,1.7405,9.6282,0,0,0.1794,0.1806,1.6616,0,0,4.2791,2.9285,0.1699,0,0,4.2684,0,0.1724,1.0647,0.378,1.0727,0,0,1.0196
California 9th,CA-09,CA,Health care,Mental health,Immigration,Planned Parenthood,Minimum wage,Social security,Property taxes,Medicare,Abortion,Islam,0.334,9.8635,0.9427,1.3199,0,2.2203,0.0854,0.9383,0.0814,0.4071,0.0853,0,1.7301,3.1304,3.7924,0.5223,3.504,3.8944,1.4641,0.7154,1.6126,0,0.6019,0,0,0.0843,1.1378,1.0635,0,0,0.3535,0.2509,0.1723,1.4164,0,3.1864,0.6506,0,0.832,0.0834,0.1677,0.3322,0,1.656,0.3338,2.3297,0.4201,0.2466,30.3311,0.0809,15.1648,0.822,3.7814,0.1625,1.3386,5.9004,0,0,0,0,1.7221,0,0,0.3433,0.8216,0,2.3712,10.7352,20.1195,0,0.7497,0.4963,13.5152,1.4231,0.9494,0.1659,0.5701,1.2252,1.7295,0.0835,0,1.3944,2.6765,0,1.0147,0.9142,0.0806,0.2606,5.1256,13.5304,0.0828,0,0,0,0.1647,11.4421,2.409,0,0,0,0,0.7416,0.0842,5.8741,2.6554,0,0.6638,12.5382,0.1634,0,0.2499,0.5818,1.4697,0,0,2.9132,2.3831,0.0803,0,0,3.9772,0.7531,0.3257,0,0.8296,1.8028,0.981,0,0.9219
