District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Texas 2nd,TX-02,TX,Immigration,Health care,Medicare,Islam,Medicaid,Nuclear power,Mental health,Social security,Capital punishment,Abortion,0.09,4.05,0.18,1.06,0,0.47,0,0.47,0,0,0.37,0.09,0.28,4.19,0.48,0.19,0.93,1.03,1.1,0.08,0.74,0,0.18,0.09,0,0.09,0,0.99,0.47,0,0.57,0,0.19,0.96,0.09,2.09,0.61,0.09,0.18,1.24,0.29,0,0,0.26,1.59,0.9,0.74,0.79,11.98,0.96,14.72,0,2.69,0.09,1.65,5.65,0,0,0,0,1.56,0,0.09,0.26,0.52,0,5.34,9.89,4.34,0,0.18,0.52,2.38,1.04,1.56,0.18,0.18,0.52,0.18,0,0,4.66,2.08,0.09,0.18,0.62,0.09,0.35,2.27,1.86,0.09,0,0,0,0.08,3.88,0.35,0,0,0,0.09,0.96,0.35,3.29,0.92,0,0.73,4.25,0,0.2,0.1,0,1.32,0,0,2.52,0.99,0.09,0,0,1.58,0.35,1.12,0.26,0,0.3,0.26,0.09,0.54
Texas 3rd,TX-03,TX,Health care,Immigration,Medicare,Islam,Property taxes,Medicaid,Mental health,Abortion,Social security,Federal reserve system,0.02,4.87,0.32,0.75,0.03,0.64,0.07,0.35,0.03,0.21,0.39,0.04,0.69,2.25,1.38,0.07,1.09,0.81,0.99,0.3,1.07,0.01,0.21,0.02,0,0.01,0.25,0.96,0.47,0,0.14,0.18,0.22,0.56,0.06,2.99,1.3,0.09,0.47,0.22,0.18,0.11,0,1.02,0.89,0.98,0.56,1.11,15.27,0.82,13.41,0.38,2.65,0.22,0.86,6.82,0.01,0.02,0.07,0.01,1.43,0.02,0.05,0.62,0.49,0,5.79,8.37,5.02,0.18,0.11,0.32,2.8,0.6,0.68,0.21,0.37,0.6,0.19,0,0,2.44,1.7,0.06,0.07,0.51,0.11,0.83,2.39,1.32,0.66,0.02,0.02,0.02,0.15,5.94,0.53,0.04,0,0,0.05,0.61,0.17,2.65,0.38,0,0.34,4.5,0.1,0.13,0.08,0.19,1.89,0,0.08,2.44,1.18,0.07,0,0.01,1.76,0.09,1.5,0.17,0.1,0.12,0.34,0.01,0.94
Texas 4th,TX-04,TX,Health care,Mental health,Medicare,Immigration,Capital punishment,Medicaid,Terrorism,Abortion,Women's health,Social security,4.67,5.58,0.14,0.14,0,0.31,0.09,0.4,0.05,0.21,0.14,0.05,0.26,10.43,0.2,0.05,0.25,1.91,2.35,0.2,0.15,0,0.1,0,0,0,0.24,0.38,0.35,0,0.1,0.05,0.05,0.1,0.05,0.69,0.36,0,0.2,1.93,0.15,0,0,0.32,0.48,0.19,0.26,0.32,19.98,0.33,13.06,0.25,3.37,0.19,0.47,3.42,0.05,0,0,0,4.08,0,1.71,0.38,0.33,0,6.52,13.6,14.09,0.1,0.05,0.33,2.84,0.81,0.19,0,0.29,0.42,0.28,0,0,0.84,3.89,0,0,0.38,0.29,0.14,0.43,0.48,0,0.05,0,0,0,3.9,0.39,0,0,0,0,1.78,0.19,3.68,0.4,0,0.14,4.92,0.05,0,1.92,0.05,0.33,0,0.05,5.99,2.37,0.05,0,0,0.85,0.05,0.56,0.09,0.05,0,0.05,0,5.57
Texas 5th,TX-05,TX,Islam,Health care,Immigration,Nuclear power,Medicare,Medicaid,Mental health,Abortion,Social security,DACA,0.21,5.62,0.54,1.73,0,0.13,0.11,0.9,0,0.29,0.47,0,0.13,2.68,2.07,0,1.05,1.56,1.37,0.03,3.76,0,0.35,0.03,0.03,0,0.62,2.26,0.32,0,0.15,0.13,0.19,1.38,0.05,1.54,1.59,0,0.99,0.1,0.27,0,0,0.87,3.03,0.98,0.63,1.32,13.37,0.69,13.37,0.31,2.04,0.14,0.59,17.04,0,0,0,0,1.86,0,0.03,0.76,0.33,0,6.99,9.09,6.33,0.16,0.09,0.59,3.29,0.61,1.25,0.16,0.24,0.48,0.29,0,0,10.89,1.94,0,0.09,0.83,0.86,0.23,0.94,2.5,0.3,0,0,0,0.02,3.48,1.16,0.09,0,0.03,0.34,1.23,0.09,3.33,0.26,0,0.41,4.33,0.11,0.08,0.11,0,1.06,0,0.33,1.46,1.37,0.05,0,0,2.24,0,1.3,0.25,0.16,0.17,0.13,0.17,1.91
Texas 6th,TX-06,TX,Immigration,Health care,Medicaid,Medicare,Electoral college,Abortion,Property taxes,Social security,Mental health,Islam,0.38,6.31,0.17,0.39,0,1.19,0.17,0.16,0,0.43,0.52,0,0.17,3.22,0.84,0,0.64,0.96,1.63,0,1.1,0,0,0,0,0,0.17,6.77,0.23,0,0.18,0,0,0.36,0,0.83,1.15,0.22,0.51,2.09,2.37,0,0,0.71,0.34,2.12,0.95,0.44,13.33,0.92,13.39,1.15,3.08,0,0.81,3.85,0,0,0,0,0.46,0,0,0.16,0.22,0,10.28,9.72,4,0.16,0,0.21,2.37,0.43,0.33,0.16,0.62,1.03,0,0,0,1.48,0.81,0,0.17,0.65,0.43,0,2.13,2.42,0.5,0,0,0,0,5.36,0,0,0,0,0,0.33,1.4,2.96,0.62,0,0.17,4.1,0,0.19,0,0,0.99,0,0,2.34,2.05,0.16,0,0,1.32,0,1.83,0.22,0,0,0.17,0,1.44
Texas 7th,TX-07,TX,Immigration,Health care,Medicare,Islam,Medicaid,Abortion,Mental health,Social security,Property taxes,September 11 attacks,0.02,5.36,0.4,0.64,0.02,1.07,0.07,0.58,0.02,0.17,0.27,0,0.45,2.05,1.16,0.09,0.82,0.46,1.15,0.13,1.61,0.05,0.25,0.02,0.02,0.02,0.27,1.31,0.42,0,0.37,0.24,0.27,0.77,0.09,2,0.89,0.09,0.45,0.26,0.16,0.11,0,1.21,1.65,0.92,0.64,1.37,13.86,0.94,16.84,0.46,2.5,0.36,1.15,6.16,0,0.02,0.05,0,1.42,0,0.02,0.66,0.41,0,5.5,9.5,5.03,0.09,0.07,0.26,2.49,0.52,0.74,0.2,0.39,0.48,0.26,0.02,0,0.76,1.87,0.09,0.36,0.56,0.02,0.41,2,1.94,0.57,0.05,0,0,0.16,4.1,0.47,0.09,0,0,0.04,0.59,0.3,3.07,0.37,0,0.49,4.95,0,0.05,0.23,0.15,1.95,0,0.04,2.86,1.12,0.09,0,0.14,2.15,0.04,2.14,0.11,0.09,0.28,0.13,0.04,0.57
Texas 8th,TX-08,TX,Immigration,Health care,Medicare,Medicaid,Abortion,Islam,Social security,Mental health,Property taxes,Nuclear power,0.15,6.72,0.12,1.73,0,0.55,0,0.32,0.03,0.03,0.25,0,0.29,1.53,0.19,0.13,1.15,0.65,1.12,0.44,2.72,0.03,0.18,0,0,0.13,0.27,1.23,0.6,0,1.45,0.12,0.09,1.34,0,1.11,1.25,0.03,0.84,0.32,0.16,0.32,0,0.88,1.33,0.85,0.66,0.86,13.05,0.74,20.92,0.53,2.46,0.21,0.65,5.79,0,0.06,0,0,1.36,0,0.13,1.25,0.21,0,6.85,12.11,5.19,0.03,0.21,0.45,2.8,1.18,0.6,0.12,0.71,0.29,0.72,0,0,4.03,1.88,0.03,0.21,0.65,0.36,0.12,1.51,2.12,0.12,0.12,0,0,0,4.69,0.15,0.36,0,0,0,1.23,0.31,3.01,0.48,0,0.7,5.73,0.14,0.03,0.03,0.03,1.23,0,0.06,3.3,0.92,0.06,0,0,1.67,0.03,2.96,0.18,0.12,0.44,0.33,0,0.3
Texas 9th,TX-09,TX,Islam,Immigration,Medicare,Health care,Capital punishment,Mental health,Abortion,Social security,Medicaid,Property taxes,0.36,6.69,0.38,0.37,0,0,0,0,0,0.42,0.77,0,0.41,8.08,0.81,0,0.79,0.73,1.53,0.35,0.78,0,0,0,0,0,0.78,0.38,0,0,0,0,0,0,0.37,0.77,0.86,0,1.13,0,0.4,0,0,3.6,3.79,1.12,0.35,0.42,12.61,1.46,14.22,1.16,3.66,0.38,1.45,15.16,0,0,0,0,1.18,0,0,0.39,0,0,5.83,12.77,7.67,0.72,0,0.74,3.35,0.74,0.74,0.37,0.77,0.37,0,0,0,0.72,1.83,0,0,0.77,0.37,1.11,1.11,1.86,0.73,0,0,0,0,4.1,1.14,0,0,0,0,0,0.37,3.66,0.79,0,0,6,0.43,0,0,0,2.2,0,0,1.84,0.77,0,0,0,0.74,0,2.18,0,0,0,0,0.37,0.78
Texas 10th,TX-10,TX,Immigration,Health care,Medicare,Abortion,Social security,Medicaid,Mental health,Islam,Minimum wage,Property taxes,0.45,7.76,0.13,0.49,0.01,2.31,0.02,0.87,0.19,0.36,0.66,0,0.15,1.79,0.88,0.22,0.47,1.05,1.64,0.04,1.11,0.02,0.27,0.01,0.01,0.01,0.09,0.99,0.52,0,0.12,0.08,0.09,0.45,0.03,1.89,1.1,0.29,0.88,0.28,0.25,0.04,0,1.21,0.92,0.76,1.11,1.18,14.45,0.5,15.37,0.15,2.62,0.12,1.27,4.26,0,0.01,0.02,0,0.95,0,0.01,0.7,0.14,0,5.94,10.82,5.17,0.03,0.02,0.54,3.46,0.17,1.41,0.07,0.13,0.16,0.09,0.01,0,0.25,2.6,0.03,0.4,1.12,0.37,0.49,1.84,1.48,0.19,0.02,0.19,0,0.05,3.09,0.8,0.03,0,0.57,0.01,0.56,0.1,2.81,0.7,0,0.34,6.57,0,0.02,0.08,0.05,1.11,0,0.19,2.47,0.75,0.3,0,0.05,2.44,0.01,2.55,0.04,0.03,0.09,0.04,0.01,0.38
Texas 11th,TX-11,TX,Immigration,Health care,Medicaid,Hydraulic fracturing,Medicare,Iraq War,Abortion,Lobbying,Legality of cannabis,Capital punishment,3.61,5.99,0,0,0,0,0,0.91,0,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,17.19,9.15,26.4,0,2.85,6.02,0,4.19,0,0,0,0,5.68,0,0,5.68,0,0,10.74,8.56,5.08,0,0,0,1.72,0,0,0,0,0,0,0,0,1.69,4.26,0,0.88,0,2.59,0,0,3.8,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0.84,0,0,0,2.6,0,0,0,0,0,0,0,2.86,0,0,0,0,2.57,0,1.68,0,0,0,0,0,0
Texas 12th,TX-12,TX,Immigration,Health care,Medicare,Medicaid,Islam,Abortion,Mental health,Property taxes,Social security,September 11 attacks,0.06,6.06,0.3,0.57,0.03,1.13,0.1,0.54,0.03,0.13,0.43,0.01,0.47,2.71,1.45,0.13,1.39,0.65,1.18,0.28,2.07,0,0.45,0.08,0.01,0,0.24,1.22,0.73,0,0.13,0.18,0.18,0.73,0.12,2.63,1.09,0.03,0.43,0.52,0.39,0.12,0,0.9,0.74,1.34,0.77,1.11,14.86,1.05,15.55,0.3,2.75,0.2,1.18,7.22,0,0,0.04,0,1.51,0.01,0.04,0.79,2.83,0,7.69,9.31,5.87,0.17,0.26,0.43,2.33,0.95,0.87,0.29,0.69,0.71,0.34,0.01,0,2.51,2.29,0.03,0.05,0.65,0.21,0.42,2.05,2.33,0.27,0.04,0.01,0.02,0.12,5.55,0.72,0.05,0,0,0.07,0.73,0.2,2.91,0.42,0,0.41,5.31,0.03,0.11,0.15,0.15,2.06,0,0.1,2.22,1.15,0.07,0,0,1.75,0.1,2.6,0.16,0.12,0.15,0.21,0.03,1
Texas 13th,TX-13,TX,Health care,Immigration,Medicaid,First amendment,Euthanasia,Social security,Mental health,Medicare,Minimum wage,NATO,4.18,3.6,0.1,0.47,0,1.07,0.06,0.16,0,0.04,0.1,0.04,0.04,1.31,0.18,0.03,0.33,0.52,1.85,0.08,0.45,0,0.04,0,0.01,0.01,0.04,0.68,0.6,0,0.04,0.02,0.07,8.55,0.01,0.87,9.27,0.04,0.7,0.05,0.6,0.03,0,0.74,1.06,0.27,0.18,1.13,23.5,0.65,23.13,0.62,1.04,1.32,0.67,1.27,0,0,0,0,1.2,0.04,0.01,0.26,0.1,0,11.54,5.57,5.67,0.08,0.04,0.09,4.99,0.13,0.26,0.07,0.56,4.32,0.15,0,0,0.74,0.56,0.01,0.01,0.16,0.04,0.11,0.49,0.39,2.14,0,0,0.02,0.01,0.72,0.73,0.04,0,0,0.01,0.66,0.08,2.52,0.09,0,0.58,6.39,0.06,0.47,0,0,1.69,0,0.02,1.92,1.42,0.05,0,0.05,0.75,0.01,0.82,0.1,0.04,0.03,0.12,0,0.71
Texas 14th,TX-14,TX,Immigration,Islam,Health care,Property taxes,Medicare,NAFTA,Medicaid,Mental health,Social security,Tariff,0.65,2.01,0.68,2.02,0,2.16,0,0.71,0,0,0,0,0,3.43,0,0,0,0.66,0.71,1.4,1.4,0,0,0,0,0,0.64,2.76,0,0,1.38,0,0,0,0,2.05,0.77,0,0,0.72,0,0.7,0,0.66,1.37,0.72,0,0,12.7,0,15.21,1.39,3.97,0,0.66,13.66,0,0,0,0,0,0,0,0,0,0,5.92,9.07,4.62,0,1.34,0.67,0.67,6.67,0.67,0,0,0.66,0,0,0,1.32,0.66,0,0.69,0,0,1.33,2.63,1.36,0,0,0,0,0,9.97,2.73,0,0,0,0,1.33,0,3.29,0,0,0,4.05,0,0,0,0,4.03,0,0,1.33,1.38,0,0,0,1.91,0,0.66,0.66,0,0,0,0,1.33
Texas 15th,TX-15,TX,Immigration,Health care,Electoral college,Abortion,Social security,Medicare,Nuclear power,Tariff,Medicaid,Terrorism,0.84,6,0,0.43,0,0.92,0.43,0,0,0,1.78,0,0,1.32,0.89,0,0,0,0.91,0,0.9,0,0,0,0,0,0,6.63,0,0,0,0.42,0,0.94,0,0.87,2.8,0,0.45,0.87,0,0,0,0,0.44,0.43,0,1.87,12.24,0.86,27.67,0.9,2.96,0.44,0,1.68,0,0,0,0,0.87,0,0,1.3,0,0,3.82,4.29,2.12,0,0,0,0.86,0,1.29,0,0,0,0.43,0,0,4.21,0.83,0,0,0.44,0,1.65,1.27,3.04,0,0,0,0,0.89,2.6,0,0,0,0,0,0.42,0.42,2.11,0,0,1.33,4.31,0.41,0,0,0,3.83,0,0,3.39,1.77,0,0,0,1.27,0,0.84,1.71,0,0.49,0,0,0.9
Texas 16th,TX-16,TX,Immigration,Health care,Mental health,Abortion,Medicare,Medicaid,Islam,September 11 attacks,Terrorism,Property taxes,0.38,6.08,0.34,0.66,0.01,1.16,0.02,0.19,0,0.1,0.26,0,0.47,2.19,2.17,0.23,1.14,0.27,1.11,0.26,1.38,0,0.24,0.04,0,0.01,0.08,0.74,0.12,0,0.36,0.27,0.05,0.56,0.06,1.16,1.67,0.01,0.34,0.55,0.15,0.29,0,0.58,1.27,1.19,0.26,0.6,14.19,0.67,27.25,0.58,2.25,1.12,2.06,5.54,0,0,0.07,0,0.86,0,0.01,1.09,0.27,0,5.73,5.95,8.7,0.22,0.23,2.05,3.72,1.82,0.72,0.13,0.45,1.54,0.59,0.17,0.18,0.84,1.96,0.03,0,0.53,0.03,0.2,2.71,2.95,0.71,0.01,0.03,0.02,0.01,3.85,0.18,0.03,0,0.08,0.01,0.65,0.14,5.1,0.3,0,0.45,2.62,0.03,0.05,0.24,0.24,1.79,0,0.04,4.7,2.18,0.04,0,0,3.04,0.08,0.96,0.04,0.07,0.31,0.38,0.19,1.17
Texas 17th,TX-17,TX,Health care,Immigration,Gerrymandering,Abortion,Capital punishment,Medicare,Social security,Islam,Climate change,Mental health,0.66,7.65,0.28,0.8,0.06,3.31,0.03,0.49,0.06,0.18,0.24,0.03,0.36,7.21,0.48,0.09,4.57,0.24,0.77,0.36,1.57,0.04,0.25,0.09,0,0.72,0.09,0.97,0.98,0,0.43,0.11,0.09,0.44,0.13,1.91,1.31,0.03,0.25,0.74,1.48,0.22,0,1.09,8.5,1.38,2.82,0.66,23.85,3.08,18.4,0.18,2.31,0.87,1.68,5.84,0,0.08,0.02,0.04,0.84,0,0.05,1.12,0.64,0,3.48,6.72,3.9,0.21,0.32,0.22,1.33,0.53,3.52,0.31,0.48,0.75,0.66,0.03,0,3.01,1.88,0.02,0.31,1.72,0.24,0.44,2.15,0.9,0.16,0.05,0.05,0,0.05,2.03,0.64,0.07,0,0,0.07,0.47,0.15,2.64,0.89,0,0.3,5.93,0.15,0.2,0.05,0.14,1.5,0,0.04,2.91,1.38,0.17,0,0.03,1.73,0.16,2.42,0.23,0.09,0.16,0.16,0.01,1.82
Texas 18th,TX-18,TX,Immigration,Health care,Medicare,Islam,Medicaid,Abortion,Mental health,Social security,Property taxes,Income tax,0.03,5.35,0.24,0.53,0.04,0.86,0.06,0.39,0.04,0.13,0.37,0.01,0.48,2.49,1.23,0.09,0.96,0.51,1.05,0.35,1.78,0.01,0.23,0.05,0.02,0.01,0.22,1.31,0.41,0,0.33,0.16,0.19,0.54,0.1,1.69,0.78,0.04,0.42,0.25,0.2,0.14,0,0.76,0.8,0.91,0.39,0.73,13.95,1.31,18.85,0.39,2.74,0.21,1.11,6.16,0.01,0.01,0.02,0,1.34,0.01,0.04,0.73,0.34,0,6.12,7.45,4.76,0.11,0.12,0.33,2.54,0.68,0.73,0.16,0.41,0.61,0.24,0.01,0,1.52,2.07,0.03,0.19,0.79,0.12,0.33,1.97,2.45,0.19,0.03,0.02,0.01,0.09,3.99,0.64,0.06,0,0.04,0.04,0.75,0.24,2.51,0.42,0,0.4,4.44,0.04,0.14,0.14,0.12,2.13,0,0.07,2.48,0.92,0.1,0,0.01,1.85,0.09,2.01,0.16,0.08,0.24,0.19,0.01,0.8
Texas 19th,TX-19,TX,Immigration,Medicare,Health care,Social security,Mental health,Medicaid,Abortion,Terrorism,Legality of cannabis,Tariff,0.73,5.17,0,0.89,0,1.44,0,1.28,0,0.51,0.29,0,0,1.5,0.32,1.26,0.32,0.9,0.43,0.28,1.26,0,0,0,0,0,0,1.69,0.8,0,0.32,0,0,0,0,1.7,0.86,0,0.74,0,0.32,0.29,0,0,0.42,0.46,0,0.34,11.49,1.16,15.36,1.55,2.67,0,0.74,1.33,0,0,0,0,4.82,0,0,0.87,0.45,0,6.42,12.05,8.69,0,0.3,0.75,2.83,0.45,0,0.45,0,2.53,1.18,0,0,1.46,1.04,0,0,1.04,0,0,1.77,0.74,0.29,0.31,0,0,0,2.68,0.3,0,0,0,0,1.49,0,1.92,0,0,0,9.32,0,0.33,0,0.45,4.58,0,0,4.91,1.54,0,0,0,1.32,0,1.89,0,0,0,0.45,0,0.78
Texas 20th,TX-20,TX,Immigration,Health care,Medicare,Medicaid,Mental health,Abortion,Social security,Property taxes,Islam,Planned Parenthood,0.05,5.32,0.23,0.41,0.02,0.72,0.06,0.48,0.03,0.19,0.35,0.03,0.31,2.36,1.83,0.1,1.12,0.55,0.87,0.19,1.2,0.02,0.22,0.03,0,0.01,0.25,1.4,0.42,0,0.22,0.12,0.19,0.67,0.11,1.66,0.83,0.04,0.44,0.22,0.22,0.11,0,0.68,0.99,1.06,0.33,0.8,15.51,1.1,16.32,0.38,2.06,0.29,1.17,3.86,0.01,0.01,0.02,0,1.41,0.01,0.03,0.71,0.26,0,8.94,9.86,5.9,0.14,0.1,0.6,2.63,0.42,0.6,0.24,0.89,0.6,0.36,0.01,0,1,2.08,0.02,0.09,0.69,0.13,0.23,1.72,2.87,0.18,0.02,0.03,0.05,0.06,4.3,0.64,0.06,0,0,0.05,0.61,0.61,2.86,0.45,0,0.38,4.42,0.08,0.13,0.11,0.09,1.21,0,0.09,2.66,1.07,0.08,0,0.02,1.65,0.1,2.41,0.1,0.09,0.14,0.29,0,1.33
Texas 21st,TX-21,TX,Immigration,Health care,Medicare,Mental health,Medicaid,Property taxes,Voter turnout,Islam,Abortion,Social security,0.04,4.84,0.29,0.69,0.05,1,0.06,0.45,0.09,0.21,0.69,0.04,0.73,2.65,1.37,0.16,2.2,0.6,0.91,0.33,1.19,0.03,0.4,0.16,0.02,0.02,0.34,0.95,0.77,0,0.26,0.2,0.16,0.66,0.14,2.03,0.72,0.06,0.39,0.28,0.15,0.18,0,1.23,1.06,1.35,0.4,0.93,14.36,1.36,14.92,0.44,3.04,0.3,1.27,4.9,0.01,0.03,0.02,0,1.69,0.01,0.03,0.91,0.27,0,6.28,8.56,6.35,0.16,0.2,0.36,2.23,0.43,0.82,0.3,0.69,0.76,0.33,0.01,0,1.36,2.45,0.02,0.18,0.74,0.27,0.65,1.76,2.57,0.12,0.04,0.01,0.01,0.12,5.49,1.09,0.05,0.01,0.01,0.09,0.79,0.31,2.46,0.59,0,0.41,3.89,0.09,0.16,0.1,0.17,1.73,0,0.08,3.08,1.1,0.16,0,0.03,2.11,0.14,5.18,0.17,0.14,0.17,0.27,0.02,0.9
Texas 22nd,TX-22,TX,Immigration,Islam,Health care,Property taxes,Medicare,NAFTA,Medicaid,Mental health,Social security,Tariff,0.65,2.01,0.68,2.02,0,2.16,0,0.71,0,0,0,0,0,3.43,0,0,0,0.66,0.71,1.4,1.4,0,0,0,0,0,0.64,2.76,0,0,1.38,0,0,0,0,2.05,0.77,0,0,0.72,0,0.7,0,0.66,1.37,0.72,0,0,12.7,0,15.21,1.39,3.97,0,0.66,13.66,0,0,0,0,0,0,0,0,0,0,5.92,9.07,4.62,0,1.34,0.67,0.67,6.67,0.67,0,0,0.66,0,0,0,1.32,0.66,0,0.69,0,0,1.33,2.63,1.36,0,0,0,0,0,9.97,2.73,0,0,0,0,1.33,0,3.29,0,0,0,4.05,0,0,0,0,4.03,0,0,1.33,1.38,0,0,0,1.91,0,0.66,0.66,0,0,0,0,1.33
Texas 23rd,TX-23,TX,Immigration,Health care,Free trade,Social security,Abortion,Medicare,Medicaid,Torture,Mental health,Hydraulic fracturing,1.29,6.87,0,0,0,2.51,0,0,0,0,0,0,0,1.99,0.64,0,2,0.58,1.23,0,0,0,0,0.62,0,0,1.49,4.22,0,0,0.8,0,0.61,0.81,0,0.61,1.53,0,0.61,11.05,0.63,0,0,1.31,0,2.52,0,0,15.55,4.32,22.39,0,2.47,0,1.15,0,0,0,0,0,0.62,0,0,0,0,0,5.49,6.85,4.82,0,0,0,1.31,0,0,1.16,2,0,0,0,0,1.44,2.32,0,0,0.6,0,0.72,0.58,1.91,0,0,0,0,0,2.52,0,0,0,0,0,0.56,0,1.14,0,0,1.2,7.83,0,0,0,0,0,0,0,3.44,5.21,0,0,0,2.33,0,1.15,0,0,0.66,0.74,0,0
Texas 24th,TX-24,TX,Health care,Immigration,Medicare,Medicaid,Social security,Abortion,Mental health,Islam,Property taxes,Voter turnout,0.14,5.99,0.53,0.27,0,1.04,0,0.47,0,0.36,0.51,0,0.29,1.92,1.59,0.47,0.98,1.29,0.84,0.38,1.14,0,0.51,0.08,0,0.07,0.25,1.28,0.44,0,0.2,0.15,0.37,0.24,0,1.5,0.7,0,0.23,0.29,0.22,0.15,0,1.3,1.2,0.72,0.37,0.29,14.89,0.79,14.88,0.2,2.35,0.23,0.71,4.43,0,0,0,0,1.63,0,0,0.84,0.54,0,7.07,11.75,5.31,0.07,0,0.57,2.84,0.48,1.33,0.16,0.36,0.45,0.28,0,0,1.7,3.05,0,0,0.81,0.16,0.13,1.7,2.92,0.06,0.08,0.07,0,0.15,4.18,0.13,0.08,0,0.07,0.21,0.69,0.26,3.15,0.32,0,0.37,6.35,0.09,0,0.09,0.14,1.43,0,0.33,2.2,1.18,0,0,0,1.13,0.13,3.29,0,0.23,0.16,0.13,0,0.97
Texas 25th,TX-25,TX,Medicare,Immigration,Health care,Medicaid,Social security,Minimum wage,Mental health,Legality of cannabis,September 11 attacks,Gerrymandering,1.11,3.4,0,0,0,2.39,0,0,0,0,0,0,0,2.29,0,0,0,0,0,1.18,2.37,0,1.11,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,2.23,4.35,0,0,1.29,8.96,0,13.44,0,1.12,0,0,1.11,0,0,0,0,4.78,0,0,0,0,0,8.77,17.47,7.81,0,0,0,7.96,0,1.06,1.13,0,1.11,0,0,0,2.23,1.12,0,0,3.4,0,1.12,1.13,1.15,1.13,0,0,0,0,3.42,0,0,0,0,0,0,0,4.46,0,0,1.16,8,0,0,1.31,0,1.13,0,0,0,0,0,0,0,2.21,0,2.22,0,0,1.28,0,0,0
Texas 26th,TX-26,TX,Immigration,Health care,Islam,Medicare,Property taxes,Mental health,Medicaid,Social security,September 11 attacks,Abortion,0.68,4.3,0.28,0.39,0,0.56,0,0.17,0.01,0.07,0.34,0.01,0.42,1.72,2.13,0.36,1.47,1.63,1.12,0.67,1.3,0.17,0.1,0,0,0,0.98,1.03,0.4,0,0.06,0.07,0.2,0.27,0.02,1.31,0.86,0.18,0.13,0.01,0.6,0.08,0,1.42,0.69,1.1,0.12,0.79,13.52,1.08,13.9,0.38,1.93,0.77,1.2,12.13,0,0.01,0,0,1.06,0,0.02,0.62,0.57,0,5.82,10.65,7.07,0.04,0.37,0.28,1.37,1.16,0.7,0.07,0.92,0.7,0.13,0.01,0,1.67,1.93,0,0.02,0.31,0.08,0.52,1.58,1.36,0.05,0.02,0,0,0.09,9.56,0.87,0.01,0,0.01,0.09,0.7,0.39,4.7,0.08,0,0.11,5.32,0.03,0.19,0.01,0.04,2.5,0,0.02,2.57,1.66,0.14,0,0,1.26,0.44,3.66,0.05,0.16,0.05,0.2,0,0.85
