District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
South Carolina 3rd,SC-03,SC,Immigration,Health care,Medicaid,Property taxes,Medicare,Mental health,Social security,Minimum wage,Tariff,September 11 attacks,0.36,5.02,0,0.37,0,4.11,0,0,0,0.37,0,0,0,1.53,1.18,0,3.11,0.39,1.17,0,1.19,0,0,0,0,0,0.38,0.78,0,0,0,0.39,0.78,0,0,3.35,0,0,0.77,0,0,0,0,0.37,0.74,0.76,0,0.77,14.94,0,16.69,0.77,2.78,0,1.12,3.7,0,0,0.39,0,1.48,0,0,1.11,0.37,0,9.77,7.8,6.78,0,0,0,6.11,0,0,0,0,0.75,0.38,0,0,0.74,2.66,0,0,0,0,0,1.15,0.74,0,0,0,0,0,7.82,0.39,0,0,0,0,0.37,0,5.23,1.13,0,0.38,6.58,0,0,0,0,5.32,0,0,2.57,1.12,0,0,0.38,3.35,0,0.37,0.39,0,0,0,0,1.88
South Carolina 4th,SC-04,SC,Health care,Immigration,Medicare,Medicaid,Property taxes,Social security,Mental health,Abortion,September 11 attacks,Minimum wage,0.22,4.97,0.28,0.38,0,2.53,0.04,0.2,0.04,0.18,0.25,0,0.25,1.7,1.59,0.08,1.8,0.57,1.57,0.08,0.84,0,0,0,0,0,0.23,1.21,0.17,0,0,0.36,0.51,0.28,0.04,2.65,0.37,0,0.59,0.08,0.08,0,0,0.62,0.61,0.7,0.19,0.54,13.42,0.04,13.07,0.58,2.73,0.16,1.89,3.45,0,0.04,0.23,0,1.79,0,0,0.67,0.46,0,9.57,9.84,6.28,0.12,0.13,0.04,4.26,0.2,0.37,0.25,0.16,0.65,0.31,0,0,0.64,2.33,0.08,0,0.39,0.04,0.04,1.33,0.76,0,0.04,0,0,0,7,0.39,0,0,0,0,0.5,0.04,4.3,0.57,0,0.31,6.91,0,0.08,0.04,0.17,3.7,0,0.04,1.59,1.03,0,0,0.19,2.46,0.12,0.22,0.28,0,0.04,0.17,0,1.57
South Carolina 5th,SC-05,SC,Medicare,Health care,Nuclear power,Medicaid,Torture,Mental health,Immigration,Social security,Capital punishment,Islam,1.7,0.99,0,0,0,1.73,0,0,0.31,0,0,0,1.49,4.09,0,0,0.33,0.65,1.96,0,0,0,0,0,0,0,1.45,1.64,0,0,0,0,0.33,0.31,0,0.31,0,0,0.97,0,0,0,0,1.43,0,0,0,0,15.03,0,4.95,0,0.33,1.76,0.31,3.46,0,0,0,0,0,0,0,0,0,0,5.78,16.97,5.21,0,0,0,0.64,0.32,1.77,0,0.32,0,0.32,0,0,6.6,0.32,0,0,0,0,0,0,1.42,0,0,0,0,0,1.74,0.33,0,0,0,0,0.63,0,3.34,0,0,0,4.74,0,0.32,0,0,2.22,0,0,0,5.52,0,0,0,1.73,1.86,0,0,0,0,0,0,1.43
South Carolina 6th,SC-06,SC,Health care,Medicare,Medicaid,Common core,Mental health,Immigration,Property taxes,Social security,Abortion,Nuclear power,0.46,5.68,0.5,0.87,0.04,1.65,0.09,0.09,0.05,0.09,0.21,0.02,0.17,3.04,1.25,0.19,2.55,15.93,2.78,0.15,0.31,0,0,0.01,0,0.01,0.56,0.52,0.16,0,0.13,0.28,0.05,0.86,0.05,1.05,1.55,0.03,0.45,0.16,0.68,0.11,0,0.77,1.17,0.99,0.11,0.25,27.67,0.45,11.91,0.69,1.78,0.39,0.52,3.4,0,0.01,0.02,0,1.72,0.01,0.03,1.02,0.12,0,16.74,20.07,12.9,0.03,0.14,0.3,3.24,0.17,0.99,0.25,0.27,0.86,0.14,0.01,0,4.66,2.37,0.04,0.07,0.33,0.06,0.46,1.98,0.9,0.19,0,0.01,0.04,0.02,6.29,0.87,0.2,0,0,0.05,0.43,0.05,3.34,0.3,0,0.13,5.69,0.08,0.43,0.07,0.1,1.87,0,0.09,2.37,1.04,0.03,0,0.04,1.93,0.03,0.25,0.07,0.05,0.14,0.16,0.01,1.41
South Carolina 7th,SC-07,SC,Medicare,Health care,Medicaid,Social security,Immigration,Mental health,Property taxes,Abortion,Capital punishment,Islam,0.09,4.88,0.36,0.27,0,0.91,0,0.54,0.09,0.19,0.18,0,0.28,4.12,0.76,0,1.4,1.04,2.16,0.38,1.34,0,0.1,0,0,0,0.27,0.75,0.29,0,0.1,0.28,0.19,0,0,1.08,1.12,0,0.65,0,0.45,0.27,0,0.81,0.36,0.64,0.36,0.47,15.72,0.09,8.03,0.28,3.08,0.27,1.26,4.04,0,0.09,0.09,0,2.06,0,0,1.09,0,0,9.63,17.85,5.47,0,0.1,0.09,3.51,0.28,1.24,0.1,0.27,0.64,0.19,0,0,1.53,2.12,0.09,0.09,0.45,0,0.09,2.03,0.45,0,0.18,0,0,0,5.4,0.28,0.09,0,0,0.1,0.27,0.44,2.71,0.64,0,0.37,8.87,0,0.09,0,0,1.47,0,0.18,2.33,0.9,0.1,0,0,1.53,0,0.45,0.38,0.46,0.18,0,0,0.54
South Dakota At-Large,SD-AL,SD,Medicare,Iraq War,Health care,Immigration,Social security,Mental health,September 11 attacks,Climate change,Equal pay for equal work,Genetically modified organism,4.83,2.95,0.19,0.05,0.13,0.09,0,0.96,0,0.14,0.23,0.05,0.29,0.75,0.19,0.05,6.04,0.67,0.38,0.19,0.19,0.09,0,0,0,0,0.23,0.66,0.14,0,0.19,5.2,0.1,0.05,0,0.86,0.28,0.05,0.19,0.14,0.14,0.23,0,5.13,0.14,0.88,0.22,0.28,9.38,0.05,8.52,0.05,2.23,10.46,0.5,0.95,0,0,0,0,1.49,0,0,0.18,0.23,0,3.53,21.57,7.8,0,0.1,0.28,2.89,0.14,0.48,0.1,0.14,0.23,0.14,0,0,1.19,0.79,0,0.05,0.45,0,0.09,0.65,0.36,0.05,0,0,0,0,1.78,0.57,0.09,0,0,0,0.5,0,6.45,0.28,0,0.05,8.41,0,0.14,0.09,0,0.51,0,0,1.13,0.23,0.1,0,0,0.73,0,0.05,0,0.09,0.09,0.2,0,0.42
Tennessee 1st,TN-01,TN,Health care,Medicare,Immigration,Social security,Mental health,September 11 attacks,Minimum wage,Abortion,Common core,Federal reserve system,0.15,2.67,0,0.6,0,0.31,0,0,0,0.31,0.15,0,0.33,1.09,0.32,0.31,0.31,2.54,2.05,0.16,1.44,0,0.15,0,0,0,0.76,0.31,0.63,0,0,0,0.47,0.76,0,2.41,0.47,0,2.05,0,0,0,0,0.45,0.15,1.54,0.74,0.16,14.08,0.31,9.23,0.16,1.77,0,0.75,1.2,0,0,0,0,1.2,0,0,0,0.15,0,2.37,11.72,5.18,0.15,0.16,0.16,3.08,0,1.43,0,0.3,1.22,0.16,0,0,1.53,1.7,0,0,0.15,0.3,0.15,0.77,0.45,0.15,0,0,0,0,2.41,0,0,0,0,0,0.45,0,3.62,0,0,0.62,7.63,0,0,0.15,0,2.17,0,0.15,1.79,0.75,0,0,0,1.67,0,0.3,0,0,0,0.16,0,2.12
Tennessee 2nd,TN-02,TN,Health care,Medicare,Social security,Immigration,Mental health,Islam,Property taxes,Abortion,Pensions,Medicaid,0.19,5.84,0.31,0.41,0.01,0.82,0.18,0.3,0.18,0.17,0.18,0.02,0.57,2.63,0.32,0.14,1.64,1.74,1.71,0.31,0.78,0,0.17,0.11,0,0,0.29,0.63,0.36,0,0.45,0.11,0.25,0.81,0.02,0.99,1.21,0.16,0.64,0.22,0.18,0.16,0,1.05,0.42,0.82,0.36,1.29,13.5,0.39,8.08,0.09,2.2,0.25,1.26,7.17,0,0.01,0.15,0.04,2.15,0.05,0.09,0.62,0.23,0,3,13.48,7.34,0.08,0.09,0.41,2.57,0.36,0.88,0.38,0.64,0.55,0.42,0,0.01,2.75,2.4,0.01,0.37,0.6,0.21,0.13,3.4,0.95,0.08,0.01,0.01,0.01,0.12,6.46,0.26,0.03,0,0.07,0.06,1.29,0.35,2.34,0.47,0,0.25,8.98,0.01,0.29,0.19,0.21,1.86,0,0.11,1.72,1.69,0.04,0,0.01,2.63,0.07,1.07,0.03,0.07,0.05,0.18,0.1,0.63
Tennessee 3rd,TN-03,TN,Nuclear power,Medicare,Climate change,Health care,Mental health,Immigration,Social security,September 11 attacks,Income tax,National Debt of the United States,1.42,1.49,0,0,0,0,0,0,0,0,0,0,0,3.01,0,0,13.58,0,1.51,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,10.43,0,8.92,0,4.64,0,0,1.44,0,0,0,0,2.88,0,0,1.43,0,0,0,14.52,10.25,0,0,0,1.48,1.51,3.07,0,0,0,0,0,0,58.76,1.45,0,0,1.44,0,0,0,1.44,0,0,0,0,0,1.44,0,0,0,0,0,1.45,0,5.79,1.47,0,0,6.03,0,0,0,0,0,0,0,0,2.89,0,0,0,0,0,1.44,0,0,0,0,0,1.49
Tennessee 4th,TN-04,TN,Health care,Medicare,Social security,Immigration,Common core,United Nations,Mental health,Income tax,Property taxes,September 11 attacks,1.44,2.81,0.19,0.06,0,0.54,0.44,0.23,0.02,0.16,0.22,0.96,0.25,0.69,0.11,0.47,1.24,4.64,2.42,1.09,0.19,0.03,0.06,0,0,0,0.09,1.15,0.27,0,0.11,0.06,0.2,0.15,0,0.29,0.83,0.02,0.4,0.02,0.25,0,0,0.38,0.25,0.72,0.2,0.19,8.96,0.07,4.86,0.05,3.23,0.24,0.99,2.36,0,0,0,0,1.3,0,0,0.21,0.12,0,2.47,8.58,3.62,0.06,0.03,0.24,2.1,0.5,0.66,0,1.42,0.14,0,0,0,0.54,0.57,0,0.1,0.36,0.02,0,0.73,0.48,0.03,0,0,0.03,0,2.98,0.22,0.02,0,0,0.03,0.27,0.1,2.9,0.16,0,0.06,8.25,0,0.38,0.05,0,2.15,0,0.95,0.76,1.34,0.05,0,0,4.27,0.09,0.17,0.06,0.06,0.05,0.09,0,1.67
Tennessee 5th,TN-05,TN,Health care,Medicare,Immigration,Social security,Mental health,Abortion,Medicaid,Minimum wage,Property taxes,Islam,0.08,4.46,0.13,0.25,0.03,0.61,0.09,0.24,0.05,0.21,0.22,0.01,0.38,2.2,0.72,0.09,0.76,0.93,1.77,0.13,0.33,0,0.09,0.03,0,0,0.19,0.65,0.17,0.01,0.1,0.09,0.17,0.29,0.03,0.96,1.76,0.04,0.89,0.06,0.08,0.07,0,0.71,0.45,0.56,0.16,0.46,13.06,0.17,5.98,0.12,1.9,0.12,1.06,2.32,0.02,0,0.02,0.01,2.2,0,0.02,0.41,0.23,0,3.65,6.35,4.72,0.03,0.14,0.31,2.83,0.14,0.93,0.16,0.62,0.57,0.2,0,0,1.66,1.23,0.03,0.1,0.61,0.06,0.04,1.31,1.5,0.12,0.02,0,0,0.05,2.8,0.58,0.03,0,0.01,0.03,0.76,0.22,2.24,0.31,0,0.24,4.83,0.05,0.06,0.05,0.07,0.92,0,0.09,1.32,1.28,0.05,0,0.01,1.23,0.06,0.52,0.03,0.06,0.15,0.21,0,0.96
Tennessee 6th,TN-06,TN,Health care,Medicare,Immigration,Social security,Mental health,National Security Agency,Abortion,Confederate states,Property taxes,Income tax,0.62,3.89,0.54,0.25,0,0.12,0,0.62,0,0.64,0.76,0,0.78,1.16,0.13,0,0.38,1.7,3.12,0.54,0.13,0,0.12,0,0,0,0.25,0.13,0.79,0,0.13,0.26,0.51,0,0,0.37,1.3,0,0.9,0,0.89,0,0,1.24,0.5,2.28,0.49,0.64,13.33,0,7.85,0,2.51,0.64,1.24,1.36,0,0,0,0,1.73,0,0,0.25,0.37,0,1.56,12.24,5.9,0.13,0,0.26,1.66,0,1.19,0,4.68,0.25,0,0,0,0.79,0.51,0,0,0.49,0,0,1.14,1.24,0.13,0,0,0.13,0,2.98,0.39,0,0,0,0,0.5,0.12,2.5,0.63,0,0.13,7.21,0,0,0,0,0.63,0,0,1.6,1.12,0,0,0,0.87,0.26,0,0.13,0.13,0,0.13,0,2.39
Tennessee 7th,TN-07,TN,Health care,Medicare,Medicaid,Immigration,Social security,Mental health,Property taxes,Abortion,September 11 attacks,Minimum wage,0.17,5.03,0.11,0.51,0.08,0.88,0,0.43,0.09,0.49,0.62,0,0.61,2.36,0.6,0.06,1.09,1.27,0.99,0.3,0.72,0,0.07,0,0.03,0.03,0.18,0.96,0.09,0,0.21,0.33,0.22,0.33,0.2,1.37,1.66,0,0.37,0.03,0.12,0.06,0,1.01,0.56,0.83,0.28,0.27,28.03,0.29,7.78,0.27,2.81,0.42,1.38,2.61,0,0,0.12,0,1.65,0,0,0.39,0.25,0,7.81,20.4,7.04,0.12,0.13,0.42,2.86,0.27,1.2,0.15,1.15,0.4,0.53,0,0.03,0.97,2.05,0,0,1.09,0,0.06,1.81,1.42,0.06,0.03,0,0,0.06,5.27,1.08,0.12,0,0,0.09,0.38,0.12,3.66,1.04,0,0.27,7.13,0.16,0.03,0.06,0.1,1.56,0,0.12,1.61,1.38,0.03,0,0,1.98,0.27,1.92,0.15,0.12,0.35,0.16,0,1.6
Tennessee 8th,TN-08,TN,Health care,Immigration,Medicare,Tariff,Social security,Mental health,Islam,Property taxes,Hydraulic fracturing,Pensions,0.08,2.79,0,0.16,0,1.66,0,0.16,0,0.17,0.09,0,0.5,1.63,0.5,0.08,0.74,1.25,1.99,0.34,0.25,0,0,0,0,0,0.32,1.41,0.33,0.09,0.17,0,0.16,0.24,0,2.21,1.33,0.08,0.91,0.4,0.16,0,0,1.18,2.63,0.89,0.24,0.33,18.1,3.59,10.03,0.41,2.36,0.08,2.06,5.51,0,0,0,0,1.5,0,0,0.55,0.62,0,2.24,9.7,7.52,0,0.08,0.57,2.59,0.49,1.08,0.08,1.04,0.96,0.33,0,0,1.05,1.38,0,0,0.47,0,0.08,3.09,0.94,0.08,0,0,0,0,4.04,1.8,0,0,0,0,0.4,0.08,2.38,0.72,0,0.32,8.28,0.08,0.47,0,0.42,9.31,0,0,1.81,0.79,0.08,0,0,2.38,0.08,0.39,0.17,0.16,0.63,0.6,0,0.48
Tennessee 9th,TN-09,TN,Health care,Medicare,Immigration,Social security,Mental health,Abortion,Medicaid,Islam,Planned Parenthood,Property taxes,0.02,5.04,0.11,0.53,0.03,0.59,0.1,0.17,0.02,0.42,0.29,0.01,0.3,2.07,2.03,0.11,1.27,2.9,0.99,0.42,0.63,0.02,0.07,0.01,0,0,0.28,0.66,0.22,0,0.12,0.07,0.16,0.35,0.04,1.59,0.71,0.06,0.27,0.12,0.13,0.12,0,0.76,0.45,0.81,0.35,0.28,20.41,0.33,8.27,0.21,2.52,0.18,0.75,3.89,0,0.01,0.03,0,1.25,0,0.07,0.44,0.21,0,4.03,10.94,5.78,0.05,0.09,0.19,2.99,0.24,0.79,0.11,0.59,0.27,0.38,0.03,0,1.26,1.74,0.05,0.02,0.79,0.04,0.09,2.14,3.36,0.56,0.03,0.02,0.01,0.04,3.24,0.69,0.06,0,0,0,0.7,0.07,2.3,0.25,0,0.44,6.94,0.03,0.24,0.09,0.19,1.38,0,0.06,1.18,0.92,0.13,0,0.01,1.49,0.06,0.68,0.05,0.06,0.31,0.56,0.01,1.07
Texas 1st,TX-01,TX,Alternative energy,Health care,Medicare,Immigration,Medicaid,Social security,Abortion,Mental health,Minimum wage,Islam,2.1,5.55,0.41,0.45,0,0.59,13.39,0.45,0,0.26,0.3,0,0.36,2.12,0.4,0.28,0.31,0.7,0.74,0.35,0.66,0,0.35,0,0,0,0.28,0.81,1.73,0,0.14,0.06,0.44,0.72,0.03,1.67,0.29,0,0.68,0,0.45,0.19,0,0.54,0.24,0.76,0.11,0.25,12.4,1.67,11.07,0.19,3.02,1.08,0.43,3.94,0,0,0,0,2,0,0,0.73,0.08,0,8.45,11.39,4.57,0.14,0.03,0.38,4.08,0.11,0.69,0.06,0.58,0.48,0.59,0.03,0,0.37,1.83,0.08,0.03,0.54,0.19,0,1.19,0.75,0,0.03,0,0,0.03,1.99,1.03,0,0,0,0,0.57,0.09,2.57,0.11,0,0.19,7.81,0,0.03,0.3,0.03,0.74,0,0,1.95,2.2,0.03,0,0,2.28,0,0.48,0,0,0.03,0.12,0,0.57
Texas 2nd,TX-02,TX,Health care,Medicare,Immigration,Medicaid,Abortion,Social security,Mental health,Islam,September 11 attacks,Property taxes,0.24,5.45,0.58,0.41,0,0.49,0.35,0.24,0,0.24,0.68,0,0.34,1.35,0.6,0.17,2.46,0.69,0.51,0.18,0.87,0,0.18,0,0,0.09,0.49,0.85,0.25,0,0.34,0.26,0,0.16,0,1.87,1.03,0,0.08,0.08,0.08,0,0,0.57,0.89,2.08,0.48,0.42,12.84,1.17,9.43,0.51,2.17,0.33,0.98,3.8,0,0.08,0,0,1.54,0,0,0.81,0.32,0,6.57,9.89,4.53,0,0,0.34,2.76,0.83,1.11,0.09,0.08,0.91,0.42,0,0,2.68,2.16,0.08,0.24,0.97,0.08,0.32,0.92,2.19,0.34,0,0,0,0,3.42,0.25,0,0,0,0,1.31,0,3.44,0.33,0,0.08,5.25,0.17,0.32,0.08,0,0.75,0,0,2.18,1.3,0,0,0,1.79,0,0.82,0.17,0.33,0,0.18,0.08,0.82
Texas 3rd,TX-03,TX,Health care,Immigration,Medicare,Islam,Social security,Property taxes,Medicaid,Abortion,Mental health,September 11 attacks,0.04,4.86,0.29,0.51,0.03,0.78,0.03,0.47,0.02,0.25,0.31,0.04,0.61,1.94,1.32,0.11,1.39,0.49,1.17,0.25,0.89,0.01,0.1,0.05,0,0.01,0.33,1.22,0.62,0.01,0.19,0.21,0.25,0.51,0.1,2.16,1.15,0.05,0.33,0.25,0.25,0.13,0,0.92,1.26,1.14,0.61,0.84,14.17,0.9,12.1,0.29,2.85,0.3,1.13,6.82,0.01,0.04,0.01,0,1.91,0.02,0.03,0.61,0.47,0,5.36,8.76,4.76,0.1,0.15,0.26,2.64,0.57,1.15,0.27,0.41,0.65,0.36,0.02,0,1.4,1.84,0.01,0.08,0.58,0.11,0.25,2.1,1.63,0.33,0,0.03,0.01,0.06,5.62,0.52,0.07,0.01,0.04,0.02,0.53,0.18,3.06,0.33,0,0.32,5.72,0.05,0.12,0.13,0.21,1.49,0,0.09,1.75,1.2,0.09,0,0,1.63,0.08,0.94,0.18,0.08,0.18,0.21,0,0.83
Texas 4th,TX-04,TX,Medicare,Health care,Immigration,Property taxes,Social security,Tariff,Medicaid,Abortion,Planned Parenthood,ISIS,1.66,2.6,0.09,0.35,0,0.44,0.05,0.4,0,0.22,0.28,0.19,0.18,1.36,0.33,0.09,0.41,0.23,2.16,0.09,0.37,0,0.1,0.05,0,0.05,0.09,0.64,0.56,0,1.76,0.05,1.65,0.22,0.05,1.5,0.38,0,0.14,0.09,0.05,0.04,0,0.22,0.18,0.72,0.17,0.41,10.37,0.41,8.36,0.19,0.89,1.8,2.19,2.02,0,0,0,0,1.05,0.05,0,0.48,0.09,0,2.73,12.88,2.1,0.13,0.05,0.23,1.22,1.01,2.08,0.14,0.09,0.4,0.41,0,0,1.23,1.22,0,0,0.18,0.04,1.74,0.99,2.32,0,0.04,0,0,0.09,7.64,0.41,0,0,0,0,0.27,0.27,1.63,0.22,0,0.14,6.91,0,0,0,0,3.78,0,0.04,0.61,2.1,0,0,0,0.44,0.05,0.48,0.05,0.09,0.04,0.05,0,0.62
Texas 5th,TX-05,TX,Immigration,Health care,Medicare,Medicaid,Mental health,Abortion,Social security,Property taxes,Aid,Islam,0.3,4.67,0.11,0.85,0,3.74,0,0.13,0,0.06,0.23,0,0.34,2.76,0.44,0.04,1.54,1.09,1.62,0.4,2.07,0,0.37,0,0,0.02,0.18,1.1,0.51,0.02,0.05,0.12,0.09,0.29,0,1.12,0.67,0,0.6,0.7,0.11,0.09,0,0.18,0.22,3.09,0.3,0.87,11.85,0.56,12.12,0.5,2.01,0.46,0.57,3.28,0,0.02,0.27,0.02,2.04,0.02,0.02,1.34,0.45,0,8.54,10.23,5.67,0.33,0.14,0.11,2.08,0.29,0.62,0.14,0.16,0.79,0.16,0,0,2.68,2.05,0.25,0.13,0.56,0.02,0.29,0.52,2.67,0.34,0,0,0,0.04,3.77,1.39,0.02,0,0,0.02,0.31,0.82,3.08,0.4,0,0.51,3.78,0,0.2,0.04,0.02,1.25,0,0,2.23,0.42,0,0,0,0.87,0.05,0.7,0.07,0,0.09,0.14,0.09,1.59
Texas 6th,TX-06,TX,Health care,Immigration,Medicare,Medicaid,Islam,Mental health,Social security,Abortion,Property taxes,Minimum wage,0.02,5.12,0.18,0.64,0.02,1.07,0.08,0.41,0.02,0.28,0.28,0.02,0.26,2.35,1.36,0.02,1.49,0.3,0.87,0.21,2.39,0.02,0.35,0.03,0.02,0,0.3,0.86,0.62,0,0.15,0.13,0.08,0.66,0.11,1.87,0.54,0.02,0.33,0.46,0.27,0.14,0,0.77,0.5,1.31,0.31,0.5,14.3,0.37,11.81,0.34,2.21,0.25,1.29,7.31,0.03,0.02,0.05,0,1.88,0.03,0.03,0.84,0.62,0,7.9,8.56,6.62,0.09,0.22,0.47,2.72,0.36,0.94,0.25,0.45,0.79,0.24,0,0,1.41,2.36,0.03,0.16,0.6,0.11,0.08,1.52,2.41,0.15,0.02,0.02,0,0.05,3.87,0.97,0.05,0,0,0.03,0.6,0.12,2.68,0.25,0,0.35,6.27,0.08,0.11,0.13,0.12,1.1,0,0.46,1.33,0.97,0.05,0,0,2.13,0.07,0.78,0.06,0.1,0.22,0.2,0.02,1.12
Texas 7th,TX-07,TX,Health care,Immigration,Medicare,Islam,Social security,Abortion,Minimum wage,Mental health,Medicaid,Property taxes,0.07,5.19,0.2,0.2,0,1.56,0,0.54,0,0.13,0.48,0,0.84,2.16,1.14,0.14,1.25,0.5,1.26,0.36,1.14,0,0,0,0,0,0.47,0.84,0.21,0.07,0.14,0.21,0.28,0.14,0.14,2.08,0.84,0,0.28,0.14,0.27,0.2,0,1.41,1.14,1.3,0.66,0.28,17.65,1.17,15,0.35,2.14,0.2,0.87,10.69,0,0.13,0.07,0,1,0,0,0.53,0.26,0,4.86,11.91,4.89,0.14,0.07,0.21,5.02,1.05,0.43,0.14,1.5,0.68,0.21,0,0,1.48,2.26,0,0.27,0.2,0.14,0.2,2.06,2.47,0.21,0,0,0,0.07,3.82,0.83,0.07,0,0,0,0.88,0.14,3.43,0.2,0,0.14,5.33,0.07,0.53,0.14,0.14,3,0,0.21,2.39,0.87,0,0,0,1.82,0.36,0.54,0.14,0.07,0.27,0.72,0,0.4
Texas 8th,TX-08,TX,Immigration,Health care,Islam,Medicare,Mental health,Abortion,Medicaid,Social security,Capital punishment,Nuclear power,0.27,6.38,0.22,0.72,0,0.92,0.35,0.57,0,0.24,0.2,0.07,0.45,4.56,1.06,0.23,1.5,0.55,1.11,0,1.3,0,0.18,0,0,0.11,0.17,3.59,0.41,0,0.99,0.11,0.18,0.65,0.11,2.33,3.03,0,0.63,0.17,0.71,0.12,0,1.68,3.06,0.79,0.06,1,14.49,1.18,15.1,0.48,2.27,0.11,0.38,13.47,0,0,0,0,1.53,0.06,0.12,0.79,0.17,0,6.33,13.13,6.92,0.06,0,0.55,2.93,1.01,0.65,0.29,0.36,0.75,0.4,0,0,3.96,2.21,0,0.21,0.45,0.12,0.06,0.95,2.09,0.3,0,0,0.06,0,3.64,0.59,0,0,0,0,0.4,0,2.97,0.74,0,0.33,5.93,0.06,0,0.06,0,1.79,0,0.11,2.38,1.01,0.06,0,0,2.15,0,1.04,0.18,0.11,0.12,0.12,0,0.46
Texas 9th,TX-09,TX,Islam,Immigration,Health care,Medicare,Mental health,Abortion,Social security,Property taxes,Medicaid,Minimum wage,0.18,4.64,0.1,0.86,0,1.38,0,0.57,0,0.07,0.24,0,0.74,1.86,0.89,0.07,1.26,0.25,1.11,0.18,1.38,0,0,0,0,0,0.39,0.74,0.1,0.04,0.22,0.11,0.14,0.22,0.07,1.79,1.23,0,0.3,0.22,0.59,0.1,0,1.31,0.88,1.73,0.48,0.14,17.04,0.9,17.2,0.33,1.88,0.1,1.04,19.49,0,0.22,0.03,0,1.7,0,0,0.72,0.13,0,4.33,9.43,4.74,0.07,0.2,0.1,3.13,1,0.53,0.07,0.75,0.8,0.26,0,0,1.2,2.37,0,0.13,0.1,0.22,0.1,2.43,2.59,0.1,0,0,0,0.18,4.33,0.73,0.03,0,0,0.16,0.44,0.07,2.77,0.41,0,0.22,4.39,0.03,0.72,0.07,0.23,2.74,0,0.1,1.79,1.19,0,0,0,1.97,0.18,0.88,0.23,0.03,0.13,0.36,0,0.51
Texas 10th,TX-10,TX,Health care,Immigration,Medicare,War in Afghanistan,Medicaid,National Debt of the United States,Mental health,Social security,Abortion,Federal reserve system,0.75,4.97,0.08,1,0.04,0.59,0.06,0.2,0.01,0.11,0.17,0.01,0.22,3.02,1.18,0.07,2.09,0.23,0.5,1,0.54,0,0.98,0.01,0,0,0.07,1.66,0.25,0,0.2,0.08,0.03,2.72,0.02,4.01,0.38,0.8,0.13,0.12,0.13,0.05,0,0.56,0.82,2.74,0.24,1.21,25.95,2.22,17.52,1.75,2.07,0.84,2.07,3.1,0.01,0.02,0.01,0.01,0.88,0,0.04,0.5,0.17,0,6.93,10.84,5.46,0.04,0.09,0.13,2.99,0.65,6.85,0.06,0.19,0.36,0.95,0.01,0,0.81,1.98,0.03,0.09,0.43,0.06,0.08,0.72,3.88,0.05,0.01,0,0.02,0.01,1.74,0.21,0.02,0.01,0,0,1.09,0.92,3.12,0.21,0,0.21,5.24,0,0.07,0.05,0.85,1.08,0,0.03,1.51,2.2,0.04,0,0,1.95,0.03,1.2,0.04,9.18,0.06,0.16,0,0.31
