District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Pennsylvania 6th,PA-06,PA,September 11 attacks,Health care,Mental health,Medicare,Islam,Obamacare,Planned Parenthood,Immigration,Abortion,Medicaid,0.2,1.77,0.06,0.36,0,0.29,0.04,0.06,0,0.04,0.14,0.04,0.39,1.26,1.66,0.21,0.57,1.12,1.28,0.15,0.18,0,0.02,0,0,0.02,0.04,0.22,0.02,0.02,0.08,0.02,0.02,0.35,0,1.13,0.36,0,0.32,0.04,0,0.06,0,0.16,0,0.75,0.02,0.17,3.9,0.12,1.99,0.12,0.83,0.23,0.53,3.36,0,0.02,0,0,0.54,0,0.02,0.14,0.1,0,1.72,3.38,3.57,0,0,0.06,0.95,0.49,0.4,0,0.1,0.14,0.08,0,0,0.91,2.51,0,0.02,0.7,0,0.32,1.06,2.07,0,0,0,0,0,0.93,0.47,0,0,0,0,0.52,0.14,18.68,0.06,0,0.04,1.41,0.06,0,0,0.86,0.8,0,0,0.79,0.33,0,0,0,0.57,0,0.08,0.02,0.02,0.12,0.04,0,0.56
Pennsylvania 7th,PA-07,PA,September 11 attacks,Health care,Medicare,Mental health,Tariff,Abortion,Medicaid,Social security,Immigration,Minimum wage,0.59,2.92,0,0,0,0.72,0,0.09,0,0,0,0,0,1.1,1.09,0,0,1.43,0.37,0,0,0,0,0.09,0,0,0,1.12,0,0,0.09,0.08,0,0.57,0.49,0.71,0,0,0.28,0,0.09,0,0,0.36,0.37,0.17,0,0.09,6.82,0.09,2.22,0.35,0.83,0,0.36,0.71,0.09,0,0,0,0.27,0,0,0,0,0,2.61,5.68,5.67,0,0,0,1.53,0.17,0.52,0,0.17,0.49,0.44,0,0,0.26,0.58,0,0,0.09,0,0.09,0.35,0.86,0,0,0,0,0,0.61,0.49,0,0,0,0,0.68,0,23.2,0,0,0.09,2.48,0,0,0,0,4.24,0,0,0.94,0.17,0,0,0,0.35,0,0,0,0.59,0,0.09,0,0.09
Pennsylvania 8th,PA-08,PA,September 11 attacks,Health care,Abortion,Medicare,Immigration,Mental health,Social security,Planned Parenthood,Islam,Medicaid,0.05,2.65,0,0.06,0,0.33,0,0.05,0,0,0.16,0.06,0.05,0.67,1.05,0,0.32,0.61,0.44,0.17,0.11,0,0,0,0,0.06,0.16,0.55,0.06,0,0.55,0,0.17,0.48,0,0.6,0.22,0.05,0.22,0.05,0.22,0.05,0,0.32,0.11,0.37,0,0,4.98,0.48,2.19,0.16,0.82,0.31,0.44,1.64,0,0,0,0,0.38,0,0,0.36,0.11,0,1.49,2.53,2.05,0,0,0.16,1.32,0.16,0.11,0,0.1,0.31,0.16,0,0,0.77,0.16,0,0.05,0.15,0,0,1.1,1.77,0,0.05,0,0,0,0.85,0.36,0,0,0,0.05,0.11,0.21,19.82,0.21,0,0.26,2.05,0,0.16,0,0.1,0.46,0,0,1,0.26,0,0,0.05,0.47,0,0,0,0.1,0.36,0.05,0,0.21
Pennsylvania 9th,PA-09,PA,September 11 attacks,Health care,Nuclear power,Medicare,Social security,Immigration,Mental health,Abortion,Pensions,Hydraulic fracturing,0.19,1.93,0.19,0.3,0,0.3,0,0.18,0,0,0,0,0.19,0.4,0.21,0,0.39,0.3,0.21,0,0.1,0,0.21,0,0,0,0.1,0.2,0,0,0.5,0,0,0.1,0,0.29,0.75,0,0.21,0,0,0,0,0.2,0,0.19,0.1,0.09,6.15,1.58,2.42,0.29,1.28,0.19,0.29,0.56,0,0.11,0,0,0.59,0,0,0.18,0.2,0,1.09,2.74,2.29,0,0.18,0.19,0.86,0,0.3,0,0.59,0.19,0.09,0,0,3.48,0.28,0.1,0,0.38,0,0.3,1.59,0.94,0,0,0,0,0,1.15,0,0,0,0,0.1,0.27,0.1,19.5,0,0,0.19,2.59,0.1,0,0,0,1.25,0,0,1.05,0.85,0,0,0,0.56,0,0.09,0,0.1,0.28,0.27,0,0.94
Pennsylvania 10th,PA-10,PA,September 11 attacks,Health care,Medicare,Immigration,Climate change,Mental health,Abortion,Medicaid,Social security,Terrorism,0.21,1.98,0,0.02,0,0.13,0,0.07,0.02,0,0.21,0.02,0.16,0.96,0.68,0.02,2.87,0.62,0.66,0,0.06,0,0,0,0,0,0.19,0.04,0,0,0.06,0.02,0.02,0.25,0.05,0.29,0.27,0.07,0.33,0.1,0.13,0.02,0,0.21,0.12,0.46,0.04,0.17,5.29,0.13,2.98,0.13,0.78,0.25,0.53,1.11,0.03,0,0.03,0,0.58,0,0,0.23,0.11,0,1.56,3.81,2.78,0,0.02,0.12,1.13,0.32,0.26,0.36,0.18,0.31,0.23,0.02,0,0.79,0.69,0,0,0.27,0.05,0.03,1.34,0.7,0,0,0.02,0,0.02,0.73,0.33,0,0.02,0.1,0,0.18,0,17.71,0.26,0,0.29,1.52,0,0.08,0,0.05,0.73,0,0,1.35,0.46,0.09,0,0,0.7,0.06,0,0,0.1,0.33,0,0,0.86
Pennsylvania 11th,PA-11,PA,September 11 attacks,Health care,Medicare,Mental health,Immigration,Social security,Medicaid,Abortion,Tariff,Terrorism,0.2,1.2,0.05,0.05,0,0.48,0.02,0.07,0.03,0,0.1,0,0.07,0.22,0.31,0.02,0.45,0.86,0.18,0.14,0.19,0,0,0,0,0,0.12,0.31,0.03,0,0,0,0.02,0.16,0.15,0.2,0.39,0,0.14,0,0.05,0,0,0.14,0.07,0.5,0.09,0.08,4.17,0.09,2.29,0.08,0.86,0.15,0.39,0.64,0,0.02,0,0,0.29,0,0,0.24,0.34,0,1.33,3.94,3.3,0,0,0.02,0.68,0.12,0.52,0,0.05,0.15,0.13,0,0,0.82,0.51,0,0.07,0.27,0,0.18,0.94,0.79,0.05,0,0,0,0,0.47,0.14,0.03,0,0,0.07,0.14,0.07,21.73,0.2,0,0.43,1.98,0.02,0.11,0.18,0.09,1.07,0,0,1.06,0.41,0.07,0,0,0.64,0,0.07,0,0,0.05,0.1,0,0.33
Pennsylvania 12th,PA-12,PA,September 11 attacks,Health care,Mental health,Immigration,Terrorism,Abortion,United Nations,Minimum wage,Medicare,Capital punishment,0.93,2.48,0.01,0.2,0.01,0.71,0.01,0.09,0.08,0.03,0.19,0.1,0.1,1.54,0.35,0.01,1.27,1.21,0.69,1.13,0.1,0.11,0.07,0.02,0,0,0.14,0.38,0,0,0.1,0.07,0.04,0.16,0.04,0.52,0.26,0.01,0.33,0.15,0.19,0.08,0,0.41,0.12,0.53,0.23,0.3,4.94,1.15,3.51,0.25,0.83,0.23,0.52,1.31,0.01,0,0.01,0,0.19,0,0,0.31,0.08,0,0.32,1.91,3.94,0.02,0.24,0.15,2.15,0.35,0.34,0.14,1.12,0.62,0.28,0,0,0.92,0.54,0.01,0.06,0.08,0.21,0.14,0.43,0.43,0.01,0,0.01,0,0.01,0.94,0.37,0.01,0.01,0,0.15,0.26,0.01,15.86,0.06,0,0.1,0.47,0.02,0.07,0.03,0.1,0.93,0,0.01,2.56,1.38,0,0,0.01,2.19,0.02,0.12,0.02,0.14,0.08,0.1,0,0.38
Pennsylvania 13th,PA-13,PA,September 11 attacks,Health care,Mental health,Confederate states,Medicare,Immigration,Minimum wage,Islam,Federal reserve system,Social security,0.23,1.05,0,0,0,0.41,0,0.05,0,0,0.26,0,0.14,0.9,0.75,0,1.39,0.58,2.18,0.14,0.37,0,0,0.02,0,0,0.07,0.43,0,0,0.02,0,0.16,0.47,0.03,1.61,0.66,0,0.8,0.23,0.1,0.03,0,0.03,0.19,0.53,0.05,0.45,3.87,0.3,2.13,0.16,0.25,0.5,0.5,1.63,0,0,0,0.02,0.13,0,0.03,0.17,0.02,0,0.74,2.14,3.4,0,0.05,0.16,1.82,0.02,0.68,0.05,0.18,0.21,0.08,0,0,0.48,0.32,0,0.05,0.61,0.1,0.13,0.66,0.7,0.03,0,0,0,0.17,0.53,0.65,0,0,0,0,0.37,0.05,21.06,0.21,0,0.19,1.42,0.12,0.08,0.02,0.15,1.22,0,0,1.29,0.53,0.02,0,0,1.02,0.07,0.13,0.13,0.4,0.42,0.08,0,0.52
Pennsylvania 14th,PA-14,PA,September 11 attacks,Health care,Medicare,Mental health,Islam,Social security,Medicaid,Property taxes,Immigration,Abortion,0.35,1.21,0,0.15,0,0.59,0,0,0,0,0.02,0,0,0.63,0.34,0,0.21,0.6,0.49,0.19,0.11,0,0,0,0,0,0,0.24,0.02,0,0.02,0,0,0.33,0.08,0.22,0.23,0,0.19,0.15,0.04,0.02,0,0.17,0,0.42,0.28,0.8,4.81,0.37,1.38,0.05,0.76,0.32,0.4,2.13,0,0,0,0,0.24,0,0.02,0.13,0.32,0,1.43,3.76,2.38,0,0.06,0.05,1.03,0.09,0.55,0.2,0.21,0.7,0.12,0,0,0.53,0.79,0,0.02,0.27,0.02,0.03,1.11,0.51,0,0,0,0,0,1.42,0.75,0.02,0,0,0,0.26,0.02,24.12,0.06,0,0.59,1.9,0,0.11,0.05,0.02,0.4,0,0,1.09,0.61,0,0,0,0.49,0,0.05,0.32,0.06,0.12,0.04,0,0.9
Pennsylvania 15th,PA-15,PA,September 11 attacks,Health care,Mental health,Medicare,Immigration,Income tax,Islam,Minimum wage,Abortion,United Nations,0.19,1.4,0.19,0.09,0,0.27,0,0,0.14,0.04,0.09,0,0.13,0.71,0.41,0,0.92,0.13,0.92,0,0.31,0,0.09,0.04,0,0,0.45,0.26,0.04,0,0.08,0,0,0.65,0,0.64,0.64,0,0.37,0,0.14,0,0,0.13,0.23,0.56,0,0.26,6.81,0.51,2.17,0.08,1.48,0.16,0.7,1.47,0,0,0,0,0.63,0,0,0,0.21,0,0.7,2.24,2.89,0,0.04,0.04,1.44,0.12,0.34,0.04,0.74,0.29,0.34,0,0,0.94,0.3,0,0,0.29,0,0.16,0.75,0.45,0,0,0,0,0,0.2,0.67,0,0,0,0,0.3,0,14.1,0.17,0,0.08,0.96,0,0,0,0.08,0.78,0,0,0.73,0.38,0,0,0,1.17,0,0,0,0.04,0,0.04,0,0.57
Pennsylvania 16th,PA-16,PA,September 11 attacks,Health care,Mental health,Medicare,Immigration,Social security,Terrorism,Minimum wage,Islam,Pensions,0.91,1.01,0,0.07,0,0.11,0.02,0,0,0.72,0.06,0,0.07,0.47,0.69,0,0.25,0.47,0.36,0.03,0.32,0,0.15,0,0,0,0,0.43,0.07,0,0.03,0.07,0,0.82,0.02,0.28,0.17,0,0.19,0.08,0.13,0.09,0.03,0.22,0.05,0.39,0,0.17,6.98,0.02,1.99,0.16,0.55,0.09,0.31,1.55,0,0,0,0,0.31,0,0.1,0.02,0.03,0,1.05,2.42,6.47,0,0.02,0.02,1.59,0.15,0.23,0,0,0.19,0.02,0,0,0.59,0.52,0,0.02,0.32,0,0.06,1.11,0.17,0.07,0,0,0,0.02,0.44,0.32,0,0,0,0,0.19,0,21.09,0.03,0,0.31,1.81,0,0.03,0.08,0.26,0.74,0,0,1.75,0.46,0,0,0.06,0.64,0,0,0,0.68,0,0.05,0,0.33
Pennsylvania 17th,PA-17,PA,September 11 attacks,Health care,Medicare,Mental health,Social security,Abortion,Medicaid,Islam,Immigration,Tariff,0.22,1.87,0.07,0.09,0,0.32,0.03,0.11,0.1,0,0.07,0,0.4,0.42,1.01,0,0.48,0.58,0.37,0.13,0.03,0,0.03,0,0,0,0.11,0.27,0.05,0,0.16,0,0.07,0.13,0.05,0.25,0.23,0.02,0.15,0.15,0.34,0.02,0,0.12,0.1,0.3,0.06,0.09,6.03,0.4,1.49,0.15,0.85,0.2,0.78,1.5,0.01,0,0,0,0.28,0,0,0.25,0.11,0,1.76,5.28,2.29,0,0.01,0.08,0.93,0.75,0.1,0.03,0.23,0.24,0.63,0.03,0,0.69,0.59,0,0.24,0.51,0.06,0.04,0.72,0.62,0,0,0,0.02,0.03,0.87,0.6,0.04,0.01,0.01,0.08,0.14,0,18.32,0.06,0,0.11,1.96,0.04,0.07,0.05,0.11,1.21,0,0.08,0.7,0.81,0,0,0.01,0.7,0,0.05,0,0.07,0.13,0.12,0,0.18
Pennsylvania 18th,PA-18,PA,September 11 attacks,Health care,Medicare,Immigration,Mental health,Islam,Social security,Terrorism,Abortion,Capital punishment,0.94,1.65,0.01,0.03,0,0.2,0,0.02,0.01,0.01,0.03,0.07,0.08,1.38,0.44,0,0.1,0.32,0.33,0.05,0.02,0,0.01,0.01,0,0,0.27,0.12,0,0,0.02,0.02,0.03,0.12,0.01,0.62,0.07,0,0.09,0.02,0.01,0.02,0,0.54,0.35,0.13,0.02,0.03,6.76,0.15,2.97,0.02,0.41,0.54,0.34,2.07,0,0.01,0.06,0,0.69,0,0.01,0.7,0.02,0,1.16,3.4,2.66,0,0.01,0.08,0.66,0.05,0.12,0.25,0.36,0.18,0.27,0,0,0.45,0.25,0,0.01,0.18,0.01,0.25,1.34,0.55,0.59,0.01,0,0,0.01,0.89,0.3,0.24,0,0,0.01,0.38,0.07,24.31,0.04,0,0.12,1.83,0,0.01,0.02,0.02,1.33,0,0,1.79,0.32,0.02,0,0,0.2,0.01,0.02,0,0.59,0.1,0.03,0,0.1
Rhode Island 1st,RI-01,RI,September 11 attacks,Health care,Medicare,Immigration,Mental health,Minimum wage,Medicaid,Abortion,Social security,Charter schools,0.08,1.67,0.09,0.11,0,0.35,0,0.15,0.02,0,0.28,0.03,0.25,0.66,1.42,0,0.42,1.39,0.37,0.16,0.15,0.01,0.01,0,0,0,0.09,0.15,0.13,0,0.01,0.02,0.21,0.32,0.04,0.46,0.24,0.01,0.03,0.07,0.12,0.11,0,0.31,0.08,0.53,0.1,0.17,6.12,0.18,2.79,0.1,0.89,0.21,0.4,0.86,0,0.03,0,0,0.4,0,0,0.11,0.28,0,1.79,3.35,2.59,0.03,0.26,0.15,2.26,0.2,0.32,0.66,0.21,0.54,0.1,0.01,0,0.99,0.77,0,0.01,0.25,0.07,0.11,1.16,1.14,0.02,0,0,0,0.01,1.1,0.66,0,0,0.03,0.06,0.27,0.04,20.05,0.42,0,0.21,1.55,0.02,0.07,0.05,0.29,1.09,0,0.02,1.14,0.39,0.14,0,0,0.96,0.07,0.13,0.04,0.06,0.16,0.06,0,0.3
Rhode Island 2nd,RI-02,RI,September 11 attacks,Health care,Medicare,Immigration,Mental health,Medicaid,Minimum wage,Planned Parenthood,Islam,Abortion,0.12,1.65,0.18,0.05,0,0.23,0.03,0.26,0.01,0.06,0.45,0,0.13,1.05,0.81,0.01,1.44,0.84,0.99,0.13,0.16,0,0.03,0.04,0,0,0.14,0.29,0.02,0,0.02,0.01,0.07,0.09,0.04,0.36,0.55,0.02,0.39,0.04,0.08,0.1,0,0.36,0.04,0.3,0.04,0.39,6.56,0.23,2.48,0.05,0.78,0.17,0.62,1.65,0.01,0,0,0,0.31,0,0.01,0.2,0.09,0,2.17,3.06,2.26,0,0.1,0.09,1.92,0.1,0.35,0.16,0.07,0.38,0.12,0,0,0.88,0.38,0,0.02,0.19,0.01,0.05,1.58,1.74,0.22,0.02,0,0,0.01,0.74,0.22,0.04,0,0.02,0.02,0.37,0.04,18.94,0.45,0,0.32,1.48,0.02,0.03,0.14,0.15,0.76,0,0.02,1.02,0.28,0.04,0,0.01,0.68,0.03,0.15,0.03,0.17,0.12,0.1,0,0.33
South Carolina 1st,SC-01,SC,September 11 attacks,Health care,Medicaid,Medicare,Mental health,Property taxes,Social security,Immigration,Abortion,Nuclear power,0.04,1.25,0.02,0.12,0.01,0.25,0.02,0.02,0.01,0.03,0.07,0,0.23,0.57,0.37,0.02,0.35,0.32,0.85,0.07,0.02,0,0,0.04,0,0.04,0.12,0.27,0,0,0.07,0.07,0.08,0.12,0.03,0.19,0.31,0.01,0.27,0.06,0.06,0.04,0,0.17,0.05,0.43,0.11,0.12,5.3,0.15,1.35,0.05,0.71,0.08,0.33,0.75,0.02,0,0.04,0,0.35,0,0,0.11,0.2,0,2.23,2.11,1.79,0.02,0.02,0.17,0.47,0.13,0.14,0.04,0.13,0.26,0.13,0.01,0,1,0.52,0.01,0.05,0.22,0.01,0.06,0.75,0.55,0.03,0.01,0,0,0.02,1.65,0.19,0.05,0,0,0.01,0.17,0.02,11.42,0.07,0,0.05,1.36,0.01,0.03,0.05,0.14,0.89,0,0.05,0.64,0.47,0.03,0,0,0.54,0,0.03,0.01,0.01,0.04,0.09,0,0.22
South Carolina 2nd,SC-02,SC,September 11 attacks,Medicaid,Medicare,Health care,Immigration,Mental health,Property taxes,Nuclear power,Abortion,Social security,0.12,1.48,0.03,0.08,0.08,0.26,0,0.03,0.05,0,0.09,0.09,0.17,0.83,0.61,0,0.23,0.26,0.59,0.15,0.03,0,0,0.03,0,0,0.03,0.08,0,0,0.05,0,0,0.08,0.05,0.16,0.05,0,0.08,0.03,0,0,0,0.17,0,0.35,0,0.11,6.09,0.08,1.98,0.03,0.8,0.26,0.21,0.64,0,0,0,0,0.22,0,0,0.6,0.18,0,9.11,6.33,1.97,0,0,0.03,1.1,0.1,0.14,0.12,0.46,0.16,0.09,0,0,1.79,0.32,0,0,0.49,0.09,0.03,0.53,0.67,0,0,0.08,0,0.03,1.88,0.48,0.09,0,0,0.03,0.24,0,10.39,0.24,0,0.05,1.24,0.09,0,0.03,0.03,0.54,0,0,0.91,0.08,0,0,0,0.5,0.12,0.09,0.03,0,0.08,0,0,0.31
South Carolina 3rd,SC-03,SC,September 11 attacks,Health care,Medicaid,Medicare,Nuclear power,Mental health,Abortion,Property taxes,Immigration,Social security,0.29,2.21,0.11,0.08,0,0.56,0.04,0.2,0,0.01,0.01,0.03,0.1,1.07,0.32,0.03,0.61,0.31,1.13,0.04,0.09,0,0,0,0.02,0,0.03,0.49,0,0.01,0.04,0.14,0.01,0.06,0.01,0.34,0.82,0,0.46,0.15,0.35,0.07,0,0.96,0.03,0.62,0.23,0.66,5.78,0.16,1.52,0.02,0.45,0.08,0.37,0.9,0,0,0.01,0,0.59,0,0.01,0.03,0.07,0,4.21,2.76,2.56,0.04,0.09,0.06,1.23,0.08,0.11,0,0.12,0.1,0.07,0,0,2.69,0.19,0.03,0,0.11,0.06,0.15,0.56,0.36,0.01,0.56,0,0.05,0,1.97,0.09,0,0,0,0.01,0.32,0.04,15.57,0.12,0,0.17,1.41,0,0.84,0.01,0.01,0.78,0,0.05,0.87,0.5,0.01,0,0,0.46,0.07,0.05,0,0.04,0.17,0.15,0,0.15
South Carolina 4th,SC-04,SC,September 11 attacks,Medicaid,Health care,Medicare,Property taxes,Immigration,Terrorism,Mental health,Tariff,Nuclear power,0.1,1.16,0.01,0.16,0,0.29,0.03,0.05,0.01,0.02,0.11,0,0.14,0.63,0.86,0.01,0.23,0.87,1.27,0.1,0.15,0,0.02,0.02,0,0,0.06,0.18,0,0.01,0.06,0.06,0.11,0.21,0.06,0.29,0.52,0,0.39,0.02,0.39,0,0,0.21,0.1,0.48,0.04,0.21,3.76,0.09,2.01,0.11,0.65,0.12,0.45,1.04,0,0.01,0.01,0,0.48,0,0.01,0.27,0.07,0,4.08,2.6,1.83,0,0.01,0.13,0.91,0.14,0.16,0.03,0.19,0.18,0.07,0,0,1.31,0.39,0,0.02,0.41,0.05,0.08,0.5,0.38,0.1,0.01,0,0,0.02,2.34,0.37,0.01,0,0.02,0.01,0.13,0.06,15.88,0.11,0,0.08,1.22,0,0.06,0.06,0.04,1.45,0,0.02,1.93,0.39,0.03,0,0.01,0.52,0.01,0.04,0.11,0.04,0.13,0.24,0.01,0.34
South Carolina 5th,SC-05,SC,September 11 attacks,Medicaid,Health care,Nuclear power,Capital punishment,Medicare,Immigration,Mental health,Abortion,First amendment,0.26,1.48,0.21,0,0,0.09,0,0.08,0,0,0,0,0.08,2.22,0.87,0,0.08,0.45,1.06,0,0,0,0,0,0,0,0.04,0.17,0,0,0,0,0.09,0.34,0.04,0.17,1.31,0.12,0.79,0,0.3,0.04,0,0.08,0,0.24,0,0.04,4.42,0,1.97,0.04,0.39,0.04,0.32,1.23,0,0,0,0,0.99,0,0,0,0.12,0,5.42,1.99,1.81,0,0,0.08,0.93,0,0.12,0,0.08,0.08,0,0.04,0,3.67,0.3,0,0,0.33,0,0,0.28,0.12,0.29,0,0,0,0,1.13,0.09,0,0,0,0.21,0.29,0,12.92,0.04,0,0.22,1.26,0,0,0,0,0.2,0,0.04,0.36,0.36,0,0,0,0.28,0,0,0.04,0.08,0,0,0.08,0
South Carolina 6th,SC-06,SC,September 11 attacks,Health care,Mental health,Medicaid,Medicare,Social security,Property taxes,Nuclear power,Abortion,Immigration,0.33,1.16,0.01,0.04,0,0.43,0,0.06,0,0.08,0.01,0.01,0.06,0.53,0.28,0.02,0.17,0.34,0.35,0.07,0.06,0,0,0.01,0,0,0.06,0.1,0.05,0,0.15,0.03,0.03,0.03,0.02,0.56,0.26,0.01,0.15,0.01,0.03,0.02,0,0.13,0.02,0.86,0.04,0.1,5.55,0.07,1.11,0,0.55,0.04,0.16,0.51,0,0,0,0,0.06,0,0,0.83,0.03,0,2.92,2.35,2.98,0,0.01,0.09,0.72,0.04,0.05,0.02,0.1,0.75,0.16,0,0,1.37,0.35,0,0.01,0.76,0.02,0.02,0.33,0.38,0.01,0,0.01,0,0.01,1.54,0.35,0.01,0,0,0,0.15,0.01,9.42,0.06,0,0.02,1.78,0.02,0,0.13,0.34,0.46,0,0,0.35,0.66,0.01,0,0,0.66,0.02,0.06,0,0.02,0.03,0.08,0,0.48
South Carolina 7th,SC-07,SC,September 11 attacks,Health care,Mental health,Medicare,Medicaid,Charter schools,Social security,Property taxes,Nuclear power,Abortion,0,1.09,0,0,0,0.4,0,0,0,0.1,0,0,0.2,0.31,1.63,0,0.09,0.41,0.8,0.41,0.2,0,0.1,0.09,0,0,0.1,0.1,0,0,0,0.1,0.2,0,0,0.29,0.48,0,0.41,0,0.2,0,0,0.4,0.1,0.47,0.09,0,5.06,0,1.04,0,0.93,0.19,0.2,1.06,0,0,0,0,0.2,0,0.1,0,0,0,1.65,1.88,2.15,0,0,0.19,0.65,0.09,0.19,0,0.66,0.28,0,0,0,1.49,0.65,0,0.09,0.09,0,0.09,0.29,0.28,0.09,0,0,0,0,1.61,0.09,0,0,0,0,0.57,0,14.1,0.1,0,0.09,1.63,0,0,0.1,0,0.47,0,0,0.77,0.2,0,0,0,0.29,0,0.1,0,0,0,0.09,0,0
South Dakota At-Large,SD-AL,SD,September 11 attacks,Health care,Medicare,Mental health,Immigration,Medicaid,Abortion,Capital punishment,Minimum wage,Tariff,0.17,2.05,0.02,0.22,0,0.22,0,0.23,0,0.04,0.04,0.02,0.2,1.88,0.04,0.01,0.83,1.15,0.45,0.27,0.01,0,0,0,0,0.02,0.06,0.05,0.1,0,0.05,0,0.04,0.85,0,0.47,0.4,0.03,0.41,0.06,0.05,0.22,0,0.37,0.04,0.68,0.22,0.59,9.23,0.05,2.28,0.02,1.38,0.18,0.54,0.75,0,0,0,0,0.37,0,0.05,0.07,0.28,0,2.09,3.42,2.48,0,0.07,0.1,1.7,0.17,0.26,0.04,0.92,0.17,0.13,0,0,0.4,0.63,0,0.01,0.2,0.07,0.02,1.01,0.54,0,0.02,0,0,0.06,1.42,0.19,0,0,0.01,0.01,0.99,0,16.63,0.04,0,0.18,1.24,0.05,0.07,0.02,0.02,1.46,0,0.01,0.76,0.26,0.04,0,0.04,0.26,0.05,0.02,0,0,0.14,0.22,0,0.53
Tennessee 1st,TN-01,TN,September 11 attacks,Health care,Mental health,Medicare,Social security,Abortion,Medicaid,Immigration,Tariff,Common core,0.03,1.93,0.03,0.23,0,0.5,0,0.03,0,0.08,0.05,0.03,0.19,0.68,0.03,0,0.52,1.19,1.11,0.28,0.08,0,0.03,0.03,0,0,0.03,0.41,0,0,0.21,0,0.06,0.19,0,0.47,0.38,0,0.48,0.03,0.03,0.19,0,0.27,0.11,0.31,0.08,0.08,11.51,0.11,1.48,0.21,0.91,0.27,0.31,1.05,0,0,0,0,0.39,0,0.03,0.13,0.08,0,1.61,4.31,4.43,0,0.08,0.11,0.94,0.11,0.13,0.08,0.16,0.29,0.11,0,0,0.84,0.55,0.03,0,0.31,0.03,0.03,0.46,0.21,0,0.03,0,0,0.03,0.96,0.26,0.05,0,0.03,0.03,0.5,0,13.77,0.16,0,0.16,2.08,0,0.03,0.08,0.03,1.37,0,0.03,0.8,0.47,0.08,0,0,0.67,0.03,0.03,0.03,0.13,0.03,0.16,0.03,0.54
Tennessee 2nd,TN-02,TN,September 11 attacks,Health care,Medicare,Immigration,Islam,Property taxes,Climate change,Medicaid,Mental health,Capital punishment,0.02,0.96,0.07,0.09,0,0.13,0.01,0.08,0.01,0.01,0.05,0.01,0.07,1.08,0.04,0.03,1.46,0.44,0.36,0.14,0.06,0,0.02,0.03,0,0.01,0.06,0.16,0.01,0,0.07,0.03,0.02,0.76,0.01,0.26,0.35,0.01,0.8,0.04,0.07,0.03,0,0.19,0.12,0.19,0.13,0.17,5.37,0.04,2.36,0.04,1.08,0.11,0.19,1.62,0,0.01,0.01,0,0.95,0,0.01,0.1,0.07,0,1.29,3.3,1.24,0,0.03,0.05,0.81,0.09,0.16,0.05,0.09,0.14,0.09,0.01,0,0.97,0.31,0,0.02,0.16,0.02,0.04,0.32,0.39,0.03,0,0,0.01,0,1.5,0.14,0.01,0,0.01,0.02,0.76,0.02,16.26,0.12,0,0.72,0.89,0.01,0.04,0.03,0,0.34,0,0.01,1.04,0.19,0.03,0,0.01,0.39,0.01,0.06,0.01,0.03,0.06,0.06,0,0.22
