District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Oregon 1st,OR-01,OR,Health care,Medicare,Minimum wage,September 11 attacks,Capital punishment,Social security,Mental health,Common core,Abortion,Immigration,0.46,4.66,0.45,0.96,0,1.83,0,0,0,0,0,0,0.48,6.26,0.92,0,0,4.69,0.94,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0.91,1.4,0,0.88,1.84,0,0.93,0,0.47,0.44,0,2.21,0,0,0,0,20.46,0.46,4.01,0,0.45,0.44,0.44,0,0,0,0,0,1.33,0,0,0.89,0.45,0,3.11,8.96,4.86,0,0.44,0.45,8.24,0,0.46,0,0.45,0.46,0.45,0,0,1.33,0.45,0,0,0.44,0,0.45,1.78,0.89,0,0,0,0,0,1.36,2.23,0,0,0,0,0.45,0,7.55,0.44,0,0,5.73,0,0.45,0,1.34,3.53,0,0,0.88,0.45,0,0,0,0.91,0,0,0.45,0,0,0.46,0,1.79
Oregon 2nd,OR-02,OR,Medicare,Health care,Mental health,Minimum wage,September 11 attacks,Social security,Abortion,Immigration,Income tax,Planned Parenthood,0.2,4.29,0.08,0.18,0.05,0.59,0.07,0.13,0.03,0.12,0.24,0,0.92,1.12,1.65,0.03,1.45,1.7,0.53,0.14,1.17,0.03,0.02,0.02,0,0,0.19,0.54,0.02,0,0.23,0.21,0.39,0.47,0.05,0.92,0.92,0.14,0.31,0.12,0.08,0.03,0,1.06,0.05,0.54,0.07,0.71,9.08,0.38,3.85,0.02,2.71,0.22,0.65,1.02,0,0,0.12,0,0.92,0.03,0,0.27,0.41,0,2.2,9.44,7.95,0.03,0.13,0.44,7.93,0.21,0.36,0.05,0.22,1.16,0.17,0.02,0,0.84,0.85,0,0.05,0.89,0.03,0.1,2.06,2.41,0.03,0,0,0,0.08,2.06,1.26,0.07,0,0.02,0.03,0.32,0.15,5.36,0.8,0,0.37,5.11,0,0.08,0.14,0.18,2.24,0,0,0.99,1.15,0.11,0,0.02,1.3,0.19,0.07,0.13,0.25,0.03,0.16,0.02,1.09
Oregon 3rd,OR-03,OR,Health care,Mental health,Immigration,Minimum wage,Medicare,Public transportation,Planned Parenthood,September 11 attacks,Abortion,Social security,0.01,4.07,0.29,0.32,0.01,1.03,0.03,0.19,0.1,0.19,0.34,0.03,1.03,1.55,1.22,0.08,1.69,1.52,1.14,0.41,0.88,0.02,0.06,0.07,0.01,0.01,0.29,0.68,0.03,0,0.19,0.39,0.32,0.51,0.13,1.18,0.49,0.02,0.37,0.17,0.14,0.2,0,0.66,0.21,0.65,0.13,0.35,14.22,0.25,8.11,0.33,2.69,0.27,0.85,2.03,0.01,0.03,0.03,0,1.12,0.05,0.08,0.49,0.35,0,3.15,7.71,8.6,0.04,0.18,0.25,7.97,0.56,0.55,0.16,0.38,0.88,0.44,0.03,0,1.12,1.47,0.02,0.18,0.94,0.1,0.1,1.98,4.62,0.06,0.02,0.01,0,0.06,3.06,5.31,0.11,0.01,0.07,0.09,0.73,0.14,4.12,1.39,0,0.24,3.72,0.07,0.18,0.13,0.13,3.2,0,0.06,1.08,1.02,0.1,0,0.01,2.35,0.06,0.23,0.11,0.11,0.13,0.32,0.01,2.08
Oregon 4th,OR-04,OR,Medicare,Health care,Minimum wage,Mental health,September 11 attacks,Social security,Medicaid,Immigration,Planned Parenthood,Abortion,0.14,3.49,0.11,0.07,0,0.56,0.15,0.27,0,0.08,0.19,0,0.67,1.16,2.52,0.05,1,1.99,1.86,0.25,0.25,0.03,0.02,0.11,0,0.02,0.09,0.13,0.12,0,0.02,0.2,0.21,0.26,0,0.26,1.23,0,0.85,0.01,0.08,0.06,0,0.48,0.25,1.34,0.06,0.65,11.4,1.29,4.1,0.01,2.71,0.25,1.11,1.06,0,0,0,0.01,0.88,0,0.03,0.3,0.35,0,4.49,12.24,8.64,0,0.15,0.46,9.21,0.08,0.43,0.02,0.3,0.44,0.26,0,0,1.27,0.86,0.03,0.04,0.74,0,0.6,1.38,4.01,0,0,0,0,0.06,2.97,2.2,0.14,0.01,0.14,0.03,0.33,0.06,5.03,1.4,0,0.12,4.54,0.18,0.07,0.36,0.07,2.43,0,0.03,0.92,1.37,0.06,0,0,1.66,0.09,0.13,0.14,0.01,0.2,0.78,0,0.92
Oregon 5th,OR-05,OR,Minimum wage,Mental health,Health care,Medicare,Immigration,Social security,Planned Parenthood,Common core,Abortion,September 11 attacks,0.27,3.82,0.26,0,0,0.29,0,0,0,0.27,0,0,0.55,2.1,1.09,0,0,4.39,0.82,0,1.04,0,0.28,0,0,0,0.55,0.79,0,0,0,0,0,1.09,0,0.52,1.61,0,0.81,0.52,0,0.26,0,0.52,0,0.26,0,0,9.64,0.27,5.76,0.27,1.83,0.77,0.52,1.1,0,0,0,0,1.56,0,0,0.28,0.26,0,2.62,8.86,9.85,0,0.51,0.78,10.68,0.27,0,0.27,0.55,0.53,0.28,0,0,0.78,0.79,0,0,1.3,0,0.26,1.57,4.94,0,0,0,0,0,2.15,1.04,0,0,0.28,0,0,0,3.63,2.33,0,0.55,5.4,0,0,0,0.26,3.36,0,0,0.52,1.34,0.27,0,0,2.41,0,0,0,0.52,0.27,0,0,0.81
Pennsylvania 1st,PA-01,PA,Health care,September 11 attacks,Medicare,Immigration,Mental health,Pensions,Charter schools,Social security,Abortion,Medicaid,0.72,3.6,0.31,0.3,0,0.68,0.06,0.18,0,0.3,0.13,0,0.94,1.63,3.86,0,0.92,1.17,1.2,0.26,0.12,0,0.19,0.07,0,0,0.81,0.65,0.07,0,0,0.08,0.18,0.57,0.12,1.17,0.49,0.06,0.53,0.06,0.72,0.13,0,0.49,0.36,0.41,0.12,0.59,14.02,0.79,7.97,0.23,1.84,0.69,0.86,2.76,0,0,0.3,0,1.42,0,0,0.2,0.07,0,3.47,10.2,4.81,0.07,0.31,0.64,2.79,0.57,0.52,0.53,0.62,0.62,0.12,0,0,1.54,1.25,0.07,0.18,0.98,0,0,4.22,3.04,0.07,0.07,0,0,0.13,1.58,0.8,0,0,0.12,0.12,0.91,0.26,10.6,1.08,0,0.44,3.85,0.06,0.52,0.31,0.13,3.12,0,0.13,0.82,0.78,0,0,0.06,2.63,0.18,0.06,0.06,0.19,0.3,0.26,0,1.24
Pennsylvania 2nd,PA-02,PA,Health care,Charter schools,Immigration,Mental health,Medicare,Islam,September 11 attacks,Abortion,Planned Parenthood,Medicaid,0.04,5.37,0.16,0.4,0.01,0.72,0.04,0.22,0.11,0.07,0.36,0.06,0.52,1.51,8.15,0.07,1.06,2.02,1.05,0.29,0.66,0.01,0.09,0.07,0,0.03,0.23,0.53,0.04,0,0.16,0.08,0.14,0.5,0.11,2.22,0.59,0.02,0.38,0.17,0.26,0.16,0,0.67,0.22,0.86,0.17,0.4,20.38,0.27,8.06,0.26,1.95,0.25,0.8,5.98,0.01,0.04,0.03,0,1.19,0.02,0.04,0.63,0.19,0,4.24,6.76,7.81,0.06,0.13,0.26,2.93,0.48,0.35,0.21,0.56,0.61,0.29,0.01,0,1,1.65,0.03,0.05,0.62,0.11,0.18,2.87,4.52,0.05,0.02,0.01,0.01,0.03,2.8,1.37,0.04,0,0.08,0.06,0.72,0.14,5.39,0.62,0,0.64,3.98,0.07,0.09,0.17,0.14,2.83,0,0.03,1.54,1.11,0.14,0,0.01,2.77,0.04,0.14,0.07,0.07,0.66,0.45,0.01,1.16
Pennsylvania 3rd,PA-03,PA,Health care,Charter schools,Immigration,Mental health,Medicare,Islam,September 11 attacks,Abortion,Planned Parenthood,Medicaid,0.04,5.37,0.16,0.4,0.01,0.72,0.04,0.22,0.11,0.07,0.36,0.06,0.52,1.51,8.15,0.07,1.06,2.02,1.05,0.29,0.66,0.01,0.09,0.07,0,0.03,0.23,0.53,0.04,0,0.16,0.08,0.14,0.5,0.11,2.22,0.59,0.02,0.38,0.17,0.26,0.16,0,0.67,0.22,0.86,0.17,0.4,20.38,0.27,8.06,0.26,1.95,0.25,0.8,5.98,0.01,0.04,0.03,0,1.19,0.02,0.04,0.63,0.19,0,4.24,6.76,7.81,0.06,0.13,0.26,2.93,0.48,0.35,0.21,0.56,0.61,0.29,0.01,0,1,1.65,0.03,0.05,0.62,0.11,0.18,2.87,4.52,0.05,0.02,0.01,0.01,0.03,2.8,1.37,0.04,0,0.08,0.06,0.72,0.14,5.39,0.62,0,0.64,3.98,0.07,0.09,0.17,0.14,2.83,0,0.03,1.54,1.11,0.14,0,0.01,2.77,0.04,0.14,0.07,0.07,0.66,0.45,0.01,1.16
Pennsylvania 4th,PA-04,PA,Health care,Medicare,United Nations,September 11 attacks,Mental health,Immigration,Social security,Abortion,Charter schools,Obamacare,0.7,3.89,0.34,1.06,0,2.43,0,0.34,0,0,0,0.35,0.36,0.68,3.87,0,1.42,1.42,2.81,1.08,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.09,0,0,0,0.35,0.33,0,0.34,0.34,0.69,0,0,27.16,0.7,5.73,0,2.03,0.33,0.33,1.77,0,0,0,0,1.36,0,0,0.67,0.34,0,3.08,15.82,6.38,0,0,0.34,3.11,0.35,0.7,0,0,1.36,0,0,0,1.69,3.39,0,0,1.01,0.34,0,1.68,2.07,0,0,0,0,0.35,1.71,1.32,0,0,0,0,1.7,0,6.43,0.33,0,0,3.98,0.34,0,0,0.33,1.67,0,0,1.99,0.7,0,0,0,6.84,0,0.67,0,0.67,0,0,0,2.71
Pennsylvania 5th,PA-05,PA,Health care,Medicare,September 11 attacks,Immigration,Mental health,United Nations,Abortion,Social security,Tariff,Terrorism,0.4,4.79,0.09,0.49,0.02,1.3,0.1,0.17,0,0,0.35,0.09,0.6,1.76,3.34,0.33,1.72,1.5,1.73,0.83,0.37,0.08,0.35,0.51,0,0,0.25,0.61,0.1,0,0.15,0.04,0.38,0.38,0.02,3.58,1.16,0.06,0.34,0.45,0.2,0.13,0,0.91,0.36,1.03,0.16,0.2,19.58,0.35,7.35,0.3,3.25,0.81,1.6,3.29,0,0.17,0,0.02,1.16,0,0,0.45,0.29,0,3.35,8.72,7.12,0.22,0.04,0.45,3.36,0.26,0.6,0.19,0.63,1.72,0.95,0,0,1.47,2.45,0,0,0.22,0.66,0.29,2.99,2.81,0.14,0.12,0,0,0.11,2.37,0.85,0.12,0,0.13,0.12,1.45,0.04,8.57,0.57,0,0.56,4.42,0.21,0.36,0.02,0.61,4.02,0,0,3.64,0.98,0,0,0,6.09,0.1,0.24,0.08,0.37,0.74,0.56,0,1.49
Pennsylvania 6th,PA-06,PA,Health care,Immigration,Mental health,Medicare,United Nations,September 11 attacks,Abortion,Climate change,Pensions,Minimum wage,0.21,5.46,0.1,0.9,0.1,2.12,0,0.53,0,0,0.51,0.11,1.31,3.47,2.65,0.1,4.83,0.64,2.13,2.16,1.52,0,1.3,2.03,0,0,0.74,0.31,0.1,0,0.22,0.21,0.42,0.51,0.1,4.15,1.24,0.31,0.74,0.31,0.11,0.3,0,0.91,0,2.75,0.82,1.02,19.31,1.05,11.28,1.02,4.37,0.8,1.52,3.02,0,0.85,0,0.1,1.62,0,0,1.03,0.62,0,3.43,8.56,9.33,0.1,0.2,0.41,4.58,0.53,1.38,0.42,1.56,1.33,0.52,0,0,2.74,3.99,0,0,0.1,1.55,0.92,4.78,3.9,0.31,0.1,0,0,0.2,1.66,1.21,0.1,0,0.1,0.1,1.25,0.21,7.72,1.12,0,0.43,3.11,0.2,0.1,0.1,0.31,4.14,0,0,3.64,1.66,0,0,0,8.41,0,0.1,0,0.2,0.31,0.95,0,2.44
Pennsylvania 7th,PA-07,PA,Health care,Medicare,Immigration,Mental health,September 11 attacks,Charter schools,Abortion,Islam,Social security,Medicaid,0.05,5.83,0.12,0.51,0,0.9,0.1,0.25,0.05,0.08,0.08,0.11,0.65,1.69,6.88,0.06,1.4,1.51,1.27,0.39,0.77,0.02,0.11,0,0,0,0.28,0.31,0.02,0,0.33,0,0.15,0.55,0.29,1.13,1.49,0.06,0.3,0.19,0.26,0.26,0,1.34,0.6,0.84,0.43,0.38,15.72,0.35,8.78,0.48,2.72,0.29,1.41,4.88,0,0.02,0.04,0.02,1.95,0,0,0.38,0.17,0,3.62,9.86,8.2,0.05,0.4,0.29,3.37,0.19,0.41,0.19,0.45,0.8,0.3,0.04,0,2.24,1.61,0,0.05,0.57,0.28,0.1,2.52,2.49,0.09,0.02,0,0,0.17,1.72,0.67,0.06,0,0.03,0.07,0.55,0.11,7.69,0.68,0,0.81,4.85,0.08,0.14,0.15,0.34,2.91,0,0.07,2.12,1.68,0.08,0,0,3.35,0.04,0.12,0.04,0.13,0.59,0.27,0,1.59
Pennsylvania 8th,PA-08,PA,Medicare,Health care,Social security,Mental health,September 11 attacks,Immigration,Pensions,Medicaid,Minimum wage,Legality of cannabis,1.05,1.57,0,0,0,0.84,0,0.27,0,0,0,0,0.15,0.95,0.43,0,0.29,2,2.24,0.12,0,0,0,0,0.13,0,1.06,1.43,0,0,0,0,0,1.06,0,0.4,0,0,1.81,0,0,0,0,0.13,0,0.14,0,0.13,9.35,0,3.97,0,1.09,0,0,1.64,0,0,0,0,2.61,0,0,0.88,0.14,0,3.55,10.8,6.59,0,0.27,0.28,3.49,0,0.29,0,0.14,0.41,0.27,0,0,1.49,1.76,0,0,0.41,0,0,3.88,2.42,0.14,0.14,0,1.47,0,2.4,0.4,0,0,0,0,0.14,0,4.78,0.27,0,0.14,6.72,0,0,0,0.4,1,0,0,0.27,0.27,0,0,0,0.91,0,0,0,0,0.28,0.28,0,1.42
Pennsylvania 9th,PA-09,PA,Health care,Immigration,Mental health,United Nations,Abortion,September 11 attacks,Minimum wage,Electoral college,Terrorism,Tariff,0.38,7.62,0,1.14,0,4.05,0,0.37,0.75,0,0.36,0.38,0.39,1.46,0.76,0.37,1.54,1.15,2.67,0.78,1.45,0,0.39,0.38,0,0,0.75,6.25,0,0,0,0,0,0.76,0,5.08,1.5,0.75,1.13,1.83,1.11,0,0,0.36,0.37,1.11,0.73,1.07,14.84,1.13,13.41,0.36,4,1.09,0.73,3.84,0,0,0,0,0.72,0,0,1.94,0.37,0,1.43,4.73,11.62,0,0.37,0.36,6.3,2.67,1.13,0.38,0.36,2.93,0.73,0,0,2.18,2.93,0,0,0,1.47,3.29,1.45,0.72,0,0,0,0,0,0.37,0,0,0,0,0,0.39,0,7.2,0,0,0.39,3.23,0,0.36,0,0,5.77,0,0,5.79,2.61,1.16,0,0,11.08,0,0.37,1.13,0.36,1.12,0,0,0.38
Pennsylvania 10th,PA-10,PA,Health care,Medicare,Immigration,Mental health,Social security,Medicaid,September 11 attacks,Abortion,Tariff,United Nations,0.36,4.16,0.31,0.13,0,0.86,0.02,1.09,0.11,0.41,1.36,0.2,1.39,2.45,3.28,0.2,1.44,1.51,1.61,0.26,0.43,0.09,0,0.06,0.05,0.27,0.18,0.42,0.05,0,0.42,0.06,0.14,1.07,0.08,0.96,0.34,0.12,0.36,0.23,0.11,0.05,0,0.98,0.42,0.42,0.22,0.77,14.82,0.49,9.18,0.23,2.29,0.2,1.06,2.33,0,0,0.58,0,0.85,0,1.28,1.21,0.19,0,5.4,10.83,8.7,0.27,0.02,0.34,2.61,0.97,0.87,0.81,0.99,2.53,0.64,0,0,1.7,1.34,0,0.08,0.45,0.25,0.37,3.7,2.09,0.08,0.02,0,0,0.06,1.97,1.12,0.03,0.11,0.06,0.05,0.93,0.02,5.36,0.64,0,0.69,5.93,0.05,0.51,0.1,0.3,4.1,0,0.06,0.97,2.27,0.12,0,0,3.73,0.08,0.08,0.06,0.12,0.26,0.03,0,1.37
Pennsylvania 11th,PA-11,PA,Health care,September 11 attacks,Immigration,Medicare,Mental health,Social security,Minimum wage,United Nations,Income tax,Common core,0.87,1.4,0,0,0,0.42,0,0.14,0,0,0,0,0.3,1.35,0.58,0,0,2.37,0.83,0.15,0.28,0,0,0,0,0,0.14,0.57,0,0,0.15,0,0.14,0.82,0,0.7,0.57,0.14,0.67,0.14,0,0.14,0,1.56,0.99,0.14,0.28,0.14,10.01,0.67,6.48,0,2.42,0.78,0.42,2.11,0,0,0,0,0.78,0,0,0.84,0,0,1.79,6.06,5.22,0,0.14,0.14,2.91,0.29,1.11,0,0.43,0.93,1.65,0,0,1.53,1.07,0.14,0.14,0,0,0,1.91,2.34,0,0.14,0,0,0,0.71,0.14,0.14,0,0,0.14,0.87,0.14,7.51,0.28,0,0,3.98,0,0,0,0,2.21,0,0,0.94,0.57,0,0,0.15,2.45,0,0.14,0,0,0,0,0,0.97
Pennsylvania 12th,PA-12,PA,Health care,Immigration,Mental health,September 11 attacks,Nuclear power,Abortion,United Nations,2003 Invasion of Iraq,Tariff,Minimum wage,4.15,5.22,0.09,0.46,0.02,1.41,0.11,0.14,0.25,0.04,1.48,0.12,0.22,1.47,0.69,0.09,1.57,0.39,1.65,0.3,1.21,0,0.11,0.1,0,0,1.05,2.05,0.01,0,0.07,0.04,0.05,0.5,0.06,3.87,0.58,0.19,1.22,2.13,0.3,0.08,0,1.73,0.21,1.07,0.44,0.49,19.52,1.96,15.63,1.41,1.87,0.38,1.77,2.35,0,0.01,0.01,0,2.09,0.01,0,2.43,0.25,0,0.74,3.48,7.39,1.7,0.21,1.72,3.89,1.05,2.2,1.53,1.24,1.15,1.2,0,0.01,5.41,1.16,0.04,0.06,0.18,0.74,0.83,2.06,1.32,0.01,0,0.01,0,0.01,0.24,0.48,0.01,0,0,0.02,1.47,0,6.3,0.16,0,1.97,2.38,0.38,0.24,0.05,0.06,4.05,0,0.01,2.41,2.85,0.3,0,0.4,4.86,0.07,0.17,0.33,0.1,0.35,0.15,0,0.36
Pennsylvania 13th,PA-13,PA,Immigration,Health care,Medicare,Mental health,Abortion,Medicaid,United Nations,Minimum wage,September 11 attacks,Tariff,0.18,5.64,0.7,0.17,0,0.17,0,0.52,0.17,0.18,0.34,0.36,0.37,2.78,1.08,0.37,1.82,1.27,2.52,0.38,0.18,0.18,0,0.18,0,0,0.54,0.35,0,0,1.1,0.17,0.19,0.53,0.17,0.86,0.71,0.35,0.53,0.69,0.18,0,0,1.54,0.88,0.52,0.35,0.69,12.02,0,13.09,0.18,2.77,0.51,1.03,1.82,0,0,0.18,0,0.7,0,0,0,0.35,0,4.64,8.44,6.88,0,0,0.34,3.89,1.26,1.45,1.45,0.87,3.13,0,0,0,0.51,1.04,0,0.17,0.17,0,0.35,3.45,1.2,0.18,0,0,0,0.17,1.41,0.86,0,0.34,0.19,0,1.42,0,3.82,1.03,0,1.28,2.9,0,0.34,0,0.69,3.61,0,0.17,1.37,1.76,0.36,0,0,4.23,0,0.17,0.18,0.35,0.18,0,0,1.91
Pennsylvania 14th,PA-14,PA,Health care,Immigration,Mental health,Medicare,Nuclear power,September 11 attacks,National security,Property taxes,Torture,Social programs in the United States,0.58,1.09,0.53,0,0,0,0.55,0,0,0,0,0,0,2.09,0,0,0.55,1.65,2.17,0,0,0,0.56,0,0,0,0,0.54,0,0,0,0,0,0,0,1.03,2.11,0,1.08,0,0,0,0,0,0.53,0.52,0.53,0.51,15.04,0.54,11.46,0,1.05,0.53,1.04,2.74,0,0,0,0,0.52,0,0,0,0,0,1.64,5.79,8.31,0,0,0,1.61,0,0,4.38,0,0,1.61,0,0,4.68,0,0,0,0.52,0,0,2.08,1.08,0,0,0,0,0,3.17,0,1.06,0,0,0,0,0.53,4.65,0,0,2.77,1.54,0,0,0,0,1.03,0,0,1.03,3.16,0,0,0,1.08,0,0,0,0,0,0,0,1.58
Pennsylvania 15th,PA-15,PA,Health care,Mental health,September 11 attacks,United Nations,Immigration,Abortion,Nuclear power,Islam,Tariff,Federal reserve system,0.14,4.58,0.36,0.71,0.09,1.61,0.45,0.18,0.23,0.14,0.41,0.09,0.48,2.96,0.46,0,3.2,0.42,2.38,0.43,0.45,0,0.05,0,0,0,0.37,0.46,0.04,0,0.28,0.14,0.19,1.25,0.23,3.83,0.82,0,0.69,0.63,0.09,0.31,0,1.33,0.45,3.17,1.04,0.88,21.51,2.12,6.53,0.23,3.46,0.44,1.24,4.02,0,0.05,0.05,0,1.03,0.05,0,0.77,0.63,0,1.54,3.29,9.85,0.13,0.49,0.62,3.24,1.54,0.47,0.32,3.13,1.66,1.14,0,0.05,4.05,1.71,0.14,0.22,0.71,0,0.05,1.61,1.64,0.04,0,0.05,0,0.04,0.59,1.92,0.05,0,0,0.09,0.91,0,7.79,0.62,0,0.43,1.94,0.04,0.62,0.18,0.22,3.89,0,0.04,2.34,0.59,0.05,0,0.05,6.82,0.28,0.31,0.18,0.04,0.27,0.6,0,1.07
Pennsylvania 16th,PA-16,PA,September 11 attacks,Health care,Medicare,Mental health,Immigration,Social security,Terrorism,Islam,Abortion,United Nations,0.45,3.93,0.14,0.75,0,0.6,0,0,0.15,0.31,0,0.16,1.09,2.31,1.21,0,2.54,1.97,1.82,0,0,0,0,0.29,0,0,0.44,0,0.14,0,0,0.44,0.15,0.3,0,1.14,0.59,0,0.29,0.14,0,0,0,0.86,0.72,2.63,0.3,0,11.43,1.21,6.95,0.43,2.16,0.57,0.43,4.4,0,0,0,0,1.51,0,0,0.57,0.3,0,2.16,9.91,8.11,0,0,0,3.68,0.14,0,0.15,0.58,0.59,0,0,0,1.73,1.17,0,0,1.32,0.14,0,1.74,0.56,0.14,0,0,0,0,3.23,0.84,0,0,0,0,0.43,0,11.55,0.28,0,1.2,5.24,0,0.14,0.3,1.91,3.58,0,0,4.88,2.49,0,0,0,3.8,0.15,0.7,0,0,1.32,0.15,0,1.41
Pennsylvania 17th,PA-17,PA,Health care,Medicare,Abortion,Mental health,Immigration,Social security,United Nations,Medicaid,Islam,Confederate states,1.09,9.93,0,0,0,1.05,0,1.05,0,0,1.05,0,0,0,2.2,0,0,0,3.31,0,0,0,0,0,1.03,0,0,1.05,1.04,0,0,1.06,2.15,0,0,2.08,0,0,1.08,1.09,1.09,0,0,0,1.06,0,0,0,19.81,0,7.34,0,2.1,0,3.12,3.35,0,0,0,0,2.08,0,0,1.04,0,0,4.22,11.48,9.35,0,0,2.09,2.16,0,0,0,1.05,1.06,0,0,0,3.12,2.11,0,0,1.05,0,0,1.05,0,0,0,0,0,0,0,1.03,0,0,0,0,3.18,0,2.01,0,0,1.11,7.24,0,0,0,0,3.14,0,0,2.07,1.06,0,0,0,4.26,0,0,0,0,0,1.09,0,1.03
Pennsylvania 18th,PA-18,PA,Health care,Abortion,Income tax,September 11 attacks,Charter schools,Immigration,Minimum wage,Medicare,United Nations,Mental health,2.2,8.93,0.04,0.21,0.08,0.32,0.02,2.21,0.03,0.03,0.16,0.01,0.28,1.02,6.91,0.18,0.54,0.87,0.49,0.16,0.09,0.01,0.18,0.02,0,0,0.34,0.13,0.01,0.01,0.09,0.02,0.12,0.3,0.11,1.25,0.37,0,0.17,0.22,0.1,0.12,0,0.48,0.19,0.25,0.06,0.19,18.89,0.4,5.99,0.15,7.83,0.23,0.36,1.85,0,0.01,0.01,0,0.65,0,0.01,0.2,0.06,0,2.54,5.06,3.67,0.02,0.05,0.17,5.73,0.47,0.21,0.15,0.6,0.22,0.27,0,0,0.54,0.93,0.02,0.03,0.34,0.02,0.14,1.57,1.49,0.26,0.02,0.01,0,0.01,1.78,2.7,0.02,0,0.26,0.04,2.01,0.1,7.81,0.23,0,0.58,2.18,0.03,0.04,0.05,0.14,1.44,0,0.01,0.73,0.68,0.03,0,0.01,3.67,0.12,0.06,0.08,2.14,0.21,0.22,0,0.72
Rhode Island 1st,RI-01,RI,Health care,Medicare,Immigration,Mental health,Medicaid,September 11 attacks,Social security,Minimum wage,Nuclear power,Tariff,0.14,3.29,0,0.11,0,0.67,0,0,0,0.14,0.39,0,0.56,1.31,2.31,0,3.44,3.56,0.68,0.42,0.79,0,0,0,0,0,0,0.26,0,0,0.28,0,0.27,0.4,0.13,0.65,0.94,0,0.27,0,0.4,0,0,1.81,0,3.39,0,0.13,16.1,0,11.05,0.52,1.56,0.13,0.78,1.1,0,0.14,0,0,1.05,0,0,0.52,0.13,0,7.6,12.52,9.49,0.13,0.13,0,4.67,0.68,0.14,0.54,0.4,0.53,0.39,0,0,4.28,1.05,0,0,1.04,0,0.13,3.13,2.62,0,0,0,0,0,2.68,0.9,0.13,0,0,0,0.94,0.13,6.41,0.79,0,0.14,5.28,0,0.26,0.13,2.46,4.13,0,0,1.17,0.94,0,0,0,1.61,0.14,0,0,0.26,0,0,0,0.39
Rhode Island 2nd,RI-02,RI,Health care,Islam,Medicare,September 11 attacks,Mental health,Immigration,Tariff,Minimum wage,Medicaid,Property taxes,0.38,3.38,0.07,0.57,0.01,1.07,0.02,0.13,0.03,0.02,0.42,0.01,0.73,2.71,1.57,0.12,1.09,3.12,2.42,0.32,0.46,0.09,0.26,0.05,0,0,0.46,0.42,0.16,0,0.19,0.19,0.54,0.59,0.29,1.54,1.15,0,0.32,0.15,0.24,0.29,0,0.46,0.04,0.82,0.07,1.11,14.68,0.26,6.35,0.3,1.92,0.33,0.92,8.09,0.01,0.01,0.02,0,0.71,0,0.01,0.63,0.32,0,3.69,7.2,6.39,0.12,0.08,0.27,4.28,0.42,0.28,0.05,0.58,0.61,0.47,0.33,0,1.55,1.87,0.02,0.14,0.31,0.11,0.53,2.2,1.7,0.11,0,0,0.01,0.1,3.39,0.55,0.07,0,0.11,0.04,0.84,0.03,6.47,0.42,0,0.68,3.05,0.02,0.22,0.21,0.13,4.29,0,0.22,2.97,1.52,0.13,0,0.22,3.11,0.02,0.25,0.01,0.18,0.71,0.14,0.01,1.8
